experiment_id,video_id,model_name,technique_name,rag_enabled,pred_name_original,pred_name_en,is_hallucinated
561,11,Qwen 2.5 3B Instruct,structured-output,false,milk,fresh milk,false
561,11,Qwen 2.5 3B Instruct,structured-output,false,air,water,false
561,11,Qwen 2.5 3B Instruct,structured-output,false,susu pekat,full cream milk,false
561,11,Qwen 2.5 3B Instruct,structured-output,false,agar-agar,agar agar,false
561,11,Qwen 2.5 3B Instruct,structured-output,false,buah naga,dragon fruit,false
561,11,Qwen 2.5 3B Instruct,structured-output,false,air laici,coconut water,false
562,12,Qwen 2.5 3B Instruct,structured-output,false,2 biji telur,2 eggs,true
562,12,Qwen 2.5 3B Instruct,structured-output,false,3 per 4 cawan gula,3/4 cup sugar,true
562,12,Qwen 2.5 3B Instruct,structured-output,false,setengah cawan minyak masak,half cup cooking oil,true
562,12,Qwen 2.5 3B Instruct,structured-output,false,setengah cawan fresh milk,half cup fresh milk,true
562,12,Qwen 2.5 3B Instruct,structured-output,false,2 cawan tepung gandum,2 cups all-purpose flour,true
562,12,Qwen 2.5 3B Instruct,structured-output,false,1 penutup esen vanila,vanilla essence,true
562,12,Qwen 2.5 3B Instruct,structured-output,false,2 sudu kecil baking powder,2 teaspoons baking powder,true
562,12,Qwen 2.5 3B Instruct,structured-output,false,setengah sudu kecil garam,half teaspoon salt,true
564,14,Qwen 2.5 3B Instruct,structured-output,false,2 cawan gula,2 cups sugar,true
564,14,Qwen 2.5 3B Instruct,structured-output,false,2 cawan whipping cream,2 cups whipping cream,true
564,14,Qwen 2.5 3B Instruct,structured-output,false,1 blok unsalted butter,1 block unsalted butter,true
564,14,Qwen 2.5 3B Instruct,structured-output,false,1 penutup esen vanila,1 vanilla essence,true
564,14,Qwen 2.5 3B Instruct,structured-output,false,1 setengah sudu kecil garam,1/2 teaspoon salt,true
564,14,Qwen 2.5 3B Instruct,structured-output,false,500 gram cornflakes,500 grams cornflakes,true
565,15,Qwen 2.5 3B Instruct,structured-output,false,unsalted butter,unsalted butter,false
565,15,Qwen 2.5 3B Instruct,structured-output,false,icing sugar,icing sugar,true
565,15,Qwen 2.5 3B Instruct,structured-output,false,white egg,white egg,true
565,15,Qwen 2.5 3B Instruct,structured-output,false,vanilla essence,vanilla essence,false
565,15,Qwen 2.5 3B Instruct,structured-output,false,salt,salt,false
565,15,Qwen 2.5 3B Instruct,structured-output,false,corn flour,corn flour,true
565,15,Qwen 2.5 3B Instruct,structured-output,false,whole wheat flour,whole wheat flour,true
566,16,Qwen 2.5 3B Instruct,structured-output,false,tembikai fresh,watermelon,true
566,16,Qwen 2.5 3B Instruct,structured-output,false,limau kasturi,orange juice,true
566,16,Qwen 2.5 3B Instruct,structured-output,false,tebikai,rose water,true
566,16,Qwen 2.5 3B Instruct,structured-output,false,air sparkling,sparkling water,true
567,17,Qwen 2.5 3B Instruct,structured-output,false,daging frozen,frozen meat,true
567,17,Qwen 2.5 3B Instruct,structured-output,false,bawang merah,red onion,true
567,17,Qwen 2.5 3B Instruct,structured-output,false,bawang putih,white onion,true
567,17,Qwen 2.5 3B Instruct,structured-output,false,cili kisar,chili pepper,true
567,17,Qwen 2.5 3B Instruct,structured-output,false,sos tiram,soy sauce,true
567,17,Qwen 2.5 3B Instruct,structured-output,false,sos tomato,tomato sauce,true
567,17,Qwen 2.5 3B Instruct,structured-output,false,sos cili,chili sauce,true
567,17,Qwen 2.5 3B Instruct,structured-output,false,kicap manis,sweet soy sauce,true
567,17,Qwen 2.5 3B Instruct,structured-output,false,pati ayam,chicken paste,true
568,18,Qwen 2.5 3B Instruct,structured-output,false,1 cawan air,1 cup water,true
568,18,Qwen 2.5 3B Instruct,structured-output,false,1/4 cawan air,1/4 cup water,true
568,18,Qwen 2.5 3B Instruct,structured-output,false,1 sudu makan yis,1 teaspoon yis (presumably a typo for yeast),true
568,18,Qwen 2.5 3B Instruct,structured-output,false,1/4 cawan brown sugar,1/4 cup brown sugar,true
568,18,Qwen 2.5 3B Instruct,structured-output,false,4 cawan tepung gandum,4 cups all-purpose flour,true
571,21,Qwen 2.5 3B Instruct,structured-output,false,air,water,false
571,21,Qwen 2.5 3B Instruct,structured-output,false,yeast,yeast,false
571,21,Qwen 2.5 3B Instruct,structured-output,false,brown sugar,brown sugar,false
571,21,Qwen 2.5 3B Instruct,structured-output,false,flour,flour,true
574,24,Qwen 2.5 3B Instruct,structured-output,false,Cooking cream,cooking cream,false
574,24,Qwen 2.5 3B Instruct,structured-output,false,Chocolate chips,chocolate chips,false
574,24,Qwen 2.5 3B Instruct,structured-output,false,Whipping cream,whipping cream,false
575,25,Qwen 2.5 3B Instruct,structured-output,false,sudut kecil,tablespoon,true
575,25,Qwen 2.5 3B Instruct,structured-output,false,ulas,clove,true
575,25,Qwen 2.5 3B Instruct,structured-output,false,biji bawang putih,white onion,true
575,25,Qwen 2.5 3B Instruct,structured-output,false,serai,lemongrass,false
575,25,Qwen 2.5 3B Instruct,structured-output,false,biji bawang merah,red onion,true
575,25,Qwen 2.5 3B Instruct,structured-output,false,cili padi,chili pepper,false
575,25,Qwen 2.5 3B Instruct,structured-output,false,ikan merah,red fish,false
575,25,Qwen 2.5 3B Instruct,structured-output,false,tomato,tomato,false
576,26,Qwen 2.5 3B Instruct,structured-output,false,cawan tepung gandum,cup all-purpose flour,true
576,26,Qwen 2.5 3B Instruct,structured-output,false,setengah sudu kecil garam,1/2 teaspoon salt,true
576,26,Qwen 2.5 3B Instruct,structured-output,false,setengah sudu kecil cinnamon,1/2 teaspoon cinnamon,true
576,26,Qwen 2.5 3B Instruct,structured-output,false,satu setengah sudu kecil baking powder,1/2 cup baking powder,true
576,26,Qwen 2.5 3B Instruct,structured-output,false,satu sudu makan gula,1 cup sugar,true
576,26,Qwen 2.5 3B Instruct,structured-output,false,satu biji telur,1 egg,true
576,26,Qwen 2.5 3B Instruct,structured-output,false,tiga sudu makan gula,3 cups sugar,true
576,26,Qwen 2.5 3B Instruct,structured-output,false,tiga sudu air,3 cups water,true
577,27,Qwen 2.5 3B Instruct,structured-output,false,2 batang serai,2 pieces of lemongrass,true
577,27,Qwen 2.5 3B Instruct,structured-output,false,Halia,Fish,false
577,27,Qwen 2.5 3B Instruct,structured-output,false,Daun limau purut,Lemon grass leaves,false
577,27,Qwen 2.5 3B Instruct,structured-output,false,Lengkuas,Galangal,false
577,27,Qwen 2.5 3B Instruct,structured-output,false,Biji bawang putih,Garlic cloves,true
577,27,Qwen 2.5 3B Instruct,structured-output,false,Cili padi,Chili peppers,false
577,27,Qwen 2.5 3B Instruct,structured-output,false,Kelepek,Fish sauce (kecap manis),true
577,27,Qwen 2.5 3B Instruct,structured-output,false,Garam dan gula,Salt and sugar,true
578,28,Qwen 2.5 3B Instruct,structured-output,false,7 biji kurma,chia seeds,false
578,28,Qwen 2.5 3B Instruct,structured-output,false,2 cawan dash lady full cream milk,"full cream milk, 2 cups",true
578,28,Qwen 2.5 3B Instruct,structured-output,false,setengah cawan santan,half cup of coconut milk,true
579,29,Qwen 2.5 3B Instruct,structured-output,false,5 ulas bawang putih,5 cloves garlic,true
579,29,Qwen 2.5 3B Instruct,structured-output,false,halia sebesar ibu jari,1 clove garlic (shallot),true
579,29,Qwen 2.5 3B Instruct,structured-output,false,lengkuas sebesar ibu jari,1 piece galangal (leung kua),true
579,29,Qwen 2.5 3B Instruct,structured-output,false,seketul kunyit hidup,1 piece fresh turmeric (kunyit),true
579,29,Qwen 2.5 3B Instruct,structured-output,false,1 sudu kecil biji ketumbar,1/2 teaspoon coriander seeds (ketumbar),true
579,29,Qwen 2.5 3B Instruct,structured-output,false,1 sudu kecil jintan putih,1/2 teaspoon white mustard seeds (jintan putih),true
579,29,Qwen 2.5 3B Instruct,structured-output,false,2 biji buah keras,2 pieces of hard-boiled eggs (buah keras),true
579,29,Qwen 2.5 3B Instruct,structured-output,false,1 sudu cili kisar,1/2 teaspoon chili powder (cili kisar),true
579,29,Qwen 2.5 3B Instruct,structured-output,false,2 batang serai,2 pieces of lemongrass (serai),true
579,29,Qwen 2.5 3B Instruct,structured-output,false,2 helai daun salam,2 leaves of lemongrass (daun salam),true
579,29,Qwen 2.5 3B Instruct,structured-output,false,2 helai daun kunyit,2 pieces of turmeric leaves (daun kunyit),true
579,29,Qwen 2.5 3B Instruct,structured-output,false,bawang besar,large onions (bawang besar),false
579,29,Qwen 2.5 3B Instruct,structured-output,false,1 sudu cili kisar,1/2 teaspoon chili powder (cili kisar),true
579,29,Qwen 2.5 3B Instruct,structured-output,false,1 kotak kecil santan,1 small cup of coconut milk (kecil santan),true
579,29,Qwen 2.5 3B Instruct,structured-output,false,3 ke 4 helai daun limau purut,3 to 4 leaves of lemon grass (daun limau purut),true
580,30,Qwen 2.5 3B Instruct,structured-output,false,roti,bread,false
580,30,Qwen 2.5 3B Instruct,structured-output,false,iskrim,ice cream,false
581,31,Qwen 2.5 3B Instruct,structured-output,false,4 ulas bawang putih,4 cloves garlic,true
581,31,Qwen 2.5 3B Instruct,structured-output,false,3 cili padi,3 green chili peppers,true
581,31,Qwen 2.5 3B Instruct,structured-output,false,1 sudu butter,1 tablespoon butter,true
581,31,Qwen 2.5 3B Instruct,structured-output,false,2 tangkai daun kari,2 stalks of curry leaves,true
581,31,Qwen 2.5 3B Instruct,structured-output,false,Setengah tin susu cair,Half a can of milk,true
581,31,Qwen 2.5 3B Instruct,structured-output,false,Setengah keping cheese,Half a piece of cheese,true
582,32,Qwen 2.5 3B Instruct,structured-output,false,1 tin buah peach,peach (tinned),true
582,32,Qwen 2.5 3B Instruct,structured-output,false,1 per 4 cawan gula,sugar (tablespoon),true
582,32,Qwen 2.5 3B Instruct,structured-output,false,cinnamon ataupun serbuk kayu manis,cinnamon powder (tablespoon),true
582,32,Qwen 2.5 3B Instruct,structured-output,false,1 cawan tepung gandum,all-purpose flour (cup),true
582,32,Qwen 2.5 3B Instruct,structured-output,false,setengah cawan gula,sugar (tablespoon),true
582,32,Qwen 2.5 3B Instruct,structured-output,false,2 teaspoon baking powder,baking powder (teaspoon),true
582,32,Qwen 2.5 3B Instruct,structured-output,false,2 peruntuk kecil esen vanila,vanilla essence (tablespoon),true
582,32,Qwen 2.5 3B Instruct,structured-output,false,2 sudu butter,butter (tablespoon),true
582,32,Qwen 2.5 3B Instruct,structured-output,false,1 biji telur,egg (piece),true
583,33,Qwen 2.5 3B Instruct,structured-output,false,4 ulas bawang putih yang dah chop-chop,4 cloves of chopped garlic,true
585,35,Qwen 2.5 3B Instruct,structured-output,false,setengah cawan gula,half cup of sugar,true
585,35,Qwen 2.5 3B Instruct,structured-output,false,roti,bread,false
585,35,Qwen 2.5 3B Instruct,structured-output,false,krimer sejat FNN,FNN light cream,true
585,35,Qwen 2.5 3B Instruct,structured-output,false,krimer manis FNN,FNN sweet cream,true
585,35,Qwen 2.5 3B Instruct,structured-output,false,penutup kecil esen vanila dengan garam sikit,vanilla bean with a little salt,true
586,36,Qwen 2.5 3B Instruct,structured-output,false,1 tin buah longan,1 can of longan,true
586,36,Qwen 2.5 3B Instruct,structured-output,false,1 liter air,1 liter water,true
586,36,Qwen 2.5 3B Instruct,structured-output,false,10 biji kurma merah,10 pieces of red durian,true
586,36,Qwen 2.5 3B Instruct,structured-output,false,2-3 biji gula batu,2-3 pieces of rock sugar,true
586,36,Qwen 2.5 3B Instruct,structured-output,false,1 ketul kecik gula melaka,1 small piece of palm sugar,true
587,37,Qwen 2.5 3B Instruct,structured-output,false,2 biji bawang merah,2 cloves of garlic,true
587,37,Qwen 2.5 3B Instruct,structured-output,false,5 cili padi,5 green chili peppers,true
587,37,Qwen 2.5 3B Instruct,structured-output,false,3 lada besar yang dah potong kasar,3 large chopped peppercorns,true
587,37,Qwen 2.5 3B Instruct,structured-output,false,4 ulas bawang putih,4 cloves of white garlic,true
587,37,Qwen 2.5 3B Instruct,structured-output,false,1 batang serai yang dah diketuk,1 stalk of lemongrass that has been pounded,true
587,37,Qwen 2.5 3B Instruct,structured-output,false,Serbuk kunyit,Turmeric powder,false
587,37,Qwen 2.5 3B Instruct,structured-output,false,2 biji sardin,2 cans of sardines,true
587,37,Qwen 2.5 3B Instruct,structured-output,false,Bawang merah,Red onion,false
587,37,Qwen 2.5 3B Instruct,structured-output,false,Bawang putih,White onion,false
587,37,Qwen 2.5 3B Instruct,structured-output,false,Ikan bilis,Prawns,true
587,37,Qwen 2.5 3B Instruct,structured-output,false,Cili kering yang telah diencerkan dalam air,Dried chili that has been soaked in water,true
587,37,Qwen 2.5 3B Instruct,structured-output,false,Nasi putih,White rice,true
587,37,Qwen 2.5 3B Instruct,structured-output,false,Perencah nasi goreng instant,Instant fried rice seasoning,true
587,37,Qwen 2.5 3B Instruct,structured-output,false,Telur goreng,Egg fried,true
588,38,Qwen 2.5 3B Instruct,structured-output,false,ayam,chicken,false
588,38,Qwen 2.5 3B Instruct,structured-output,false,black pepper,black pepper,true
588,38,Qwen 2.5 3B Instruct,structured-output,false,sos tiram,soy sauce,false
588,38,Qwen 2.5 3B Instruct,structured-output,false,lada besar,tablespoon of pepper corns,true
588,38,Qwen 2.5 3B Instruct,structured-output,false,cili padi,chili peppers,false
588,38,Qwen 2.5 3B Instruct,structured-output,false,bawang merah,red onion,true
589,39,Qwen 2.5 3B Instruct,structured-output,false,1 kg tepung gandum,1 kg all-purpose flour,true
589,39,Qwen 2.5 3B Instruct,structured-output,false,1 kg tepung gandum,1 kg all-purpose flour,true
589,39,Qwen 2.5 3B Instruct,structured-output,false,1 paket yeast,1 packet of yeast,true
589,39,Qwen 2.5 3B Instruct,structured-output,false,2 sudu gula,2 tablespoons of sugar,true
589,39,Qwen 2.5 3B Instruct,structured-output,false,1 garam,1 teaspoon of salt,true
589,39,Qwen 2.5 3B Instruct,structured-output,false,1 bawang holland,1 onion (broad),true
589,39,Qwen 2.5 3B Instruct,structured-output,false,1 mangkuk kacang panjang,1 cup of spinach (fresh),true
589,39,Qwen 2.5 3B Instruct,structured-output,false,1 mangkuk air,1 cup of water (boiling),true
589,39,Qwen 2.5 3B Instruct,structured-output,false,3 cili padi,3 green chili peppers (fresh),true
589,39,Qwen 2.5 3B Instruct,structured-output,false,2 ulas bawang putih,2 cloves of white garlic (fresh),true
589,39,Qwen 2.5 3B Instruct,structured-output,false,2 sudu gula melaka,2 tablespoons of palm sugar (raw),true
589,39,Qwen 2.5 3B Instruct,structured-output,false,1 sudu kicap,1 tablespoon of soy sauce (raw),true
589,39,Qwen 2.5 3B Instruct,structured-output,false,1 sudu sos ikan,1 tablespoon of fish sauce (raw),true
590,40,Qwen 2.5 3B Instruct,structured-output,false,6 batang serai,6 lemongrass stalks,true
590,40,Qwen 2.5 3B Instruct,structured-output,false,2 biji bawang merah saiz besar,2 large shallots,true
590,40,Qwen 2.5 3B Instruct,structured-output,false,6 ulas bawang putih dengan halia sebesar ibu jari,6 cloves of garlic with a thumb-sized piece of ginger,true
590,40,Qwen 2.5 3B Instruct,structured-output,false,5 sudu udang kering,5 tablespoons of dried shrimp,true
590,40,Qwen 2.5 3B Instruct,structured-output,false,1 hingga 2 sudu cili kisar,1 to 2 teaspoons of chili powder,true
590,40,Qwen 2.5 3B Instruct,structured-output,false,4 sudu rempah kari,4 tablespoons of curry powder,true
590,40,Qwen 2.5 3B Instruct,structured-output,false,1 sudu cili,1 teaspoon of chili powder,true
590,40,Qwen 2.5 3B Instruct,structured-output,false,Ayam,Chicken,false
590,40,Qwen 2.5 3B Instruct,structured-output,false,2 kotak kecil santan,2 small coconut milk containers,true
590,40,Qwen 2.5 3B Instruct,structured-output,false,2 kotak kecil santan,2 small coconut milk containers,true
590,40,Qwen 2.5 3B Instruct,structured-output,false,Air secukup rasa,Water to taste,true
590,40,Qwen 2.5 3B Instruct,structured-output,false,"Garam, gula, sebut, perasa semua","Salt, sugar, MSG, and flavoring all together",true
590,40,Qwen 2.5 3B Instruct,structured-output,false,"Tahu goreng, ikan balik, kepiting","Deep-fried tofu, fish balls, and shrimp",true
590,40,Qwen 2.5 3B Instruct,structured-output,false,Sambal tumis,Stir-fried sambal,false
593,43,Qwen 2.5 3B Instruct,structured-output,false,400 ml air,400 ml water,true
593,43,Qwen 2.5 3B Instruct,structured-output,false,satu tin susu cair,one can of milk,true
593,43,Qwen 2.5 3B Instruct,structured-output,false,serbuk kristal jelly nona yang flavour lychee,jelly powder flavor lychee,true
593,43,Qwen 2.5 3B Instruct,structured-output,false,serbuk kristal jelly nona yang flavour strawberry,jelly powder flavor strawberry,true
593,43,Qwen 2.5 3B Instruct,structured-output,false,400 ml air tin,400 ml lychee juice,true
593,43,Qwen 2.5 3B Instruct,structured-output,false,2 sudu susu pekat,2 tablespoons of thick milk,true
593,43,Qwen 2.5 3B Instruct,structured-output,false,2 tin susu cair,2 cans of milk,true
594,44,Qwen 2.5 3B Instruct,structured-output,false,2 biji pisang,2 bananas,true
594,44,Qwen 2.5 3B Instruct,structured-output,false,1 biji telur,1 egg,true
594,44,Qwen 2.5 3B Instruct,structured-output,false,2 cawan oats,2 cups of oats,true
594,44,Qwen 2.5 3B Instruct,structured-output,false,1 sudu besar garam,1 tablespoon of salt,true
594,44,Qwen 2.5 3B Instruct,structured-output,false,1 sudu besar black pepper,1 tablespoon of black pepper,true
594,44,Qwen 2.5 3B Instruct,structured-output,false,2 biji telur,2 eggs,true
595,45,Qwen 2.5 3B Instruct,structured-output,false,telur,egg,false
595,45,Qwen 2.5 3B Instruct,structured-output,false,pisang,banana,false
596,46,Qwen 2.5 3B Instruct,structured-output,false,6 biji pisang yang dah betul-betul masak,6 ripe bananas,true
596,46,Qwen 2.5 3B Instruct,structured-output,false,2 cawan tepung gandum,2 cups all-purpose flour,true
596,46,Qwen 2.5 3B Instruct,structured-output,false,2 sudu kecil bicarbonate soda,2 teaspoons baking soda,true
596,46,Qwen 2.5 3B Instruct,structured-output,false,2 sudu kecil baking powder,2 teaspoons baking powder,true
596,46,Qwen 2.5 3B Instruct,structured-output,false,1 sudu kecil garam,1 teaspoon salt,true
596,46,Qwen 2.5 3B Instruct,structured-output,false,4 biji telur,4 eggs,true
596,46,Qwen 2.5 3B Instruct,structured-output,false,F&N creamer manis,F&N sweetened creamer,true
596,46,Qwen 2.5 3B Instruct,structured-output,false,1 cawan coklat cip atau coklat coins,1 cup chocolate chips or coins,true
596,46,Qwen 2.5 3B Instruct,structured-output,false,1 per 3 blok butter,1/3 block of butter,true
597,47,Qwen 2.5 3B Instruct,structured-output,false,limau nipis,lemon,false
597,47,Qwen 2.5 3B Instruct,structured-output,false,susu pekat,full cream milk,false
597,47,Qwen 2.5 3B Instruct,structured-output,false,F&N fruitade,F&N fruit drink,true
597,47,Qwen 2.5 3B Instruct,structured-output,false,zappel,Zappel,true
597,47,Qwen 2.5 3B Instruct,structured-output,false,nata de coco,coconut cream,false
597,47,Qwen 2.5 3B Instruct,structured-output,false,buah laci,lime,false
597,47,Qwen 2.5 3B Instruct,structured-output,false,buah longan,longan,false
598,48,Qwen 2.5 3B Instruct,structured-output,false,ais,ice,true
598,48,Qwen 2.5 3B Instruct,structured-output,false,"buah naga, buah laici, buah cocktail","mango, kiwi, pineapple chunks",true
598,48,Qwen 2.5 3B Instruct,structured-output,false,air yogurt,plain yogurt,false
598,48,Qwen 2.5 3B Instruct,structured-output,false,susu cair,milk,false
598,48,Qwen 2.5 3B Instruct,structured-output,false,sunquick jambu merah dan strawberry,red dragon fruit puree and strawberries,false
598,48,Qwen 2.5 3B Instruct,structured-output,false,apple hijau,green apple,false
598,48,Qwen 2.5 3B Instruct,structured-output,false,air mineral sparkling,sparkling water,false
598,48,Qwen 2.5 3B Instruct,structured-output,false,"buah laici, limau kasturi asam boy","kiwi, lime juice",true
598,48,Qwen 2.5 3B Instruct,structured-output,false,cebisan apple,apple slices,true
598,48,Qwen 2.5 3B Instruct,structured-output,false,daun pudina,mint leaves,false
599,49,Qwen 2.5 3B Instruct,structured-output,false,daging cincang,ground beef,false
599,49,Qwen 2.5 3B Instruct,structured-output,false,black pepper,black pepper,false
599,49,Qwen 2.5 3B Instruct,structured-output,false,white sauce,white sauce,false
599,49,Qwen 2.5 3B Instruct,structured-output,false,tomato,tomato,false
599,49,Qwen 2.5 3B Instruct,structured-output,false,lettuce,lettuce,false
599,49,Qwen 2.5 3B Instruct,structured-output,false,white sauce,white sauce,false
599,49,Qwen 2.5 3B Instruct,structured-output,false,cheese,cheese,false
600,50,Qwen 2.5 3B Instruct,structured-output,false,separuh biji buah nenas,half of a fruit,true
600,50,Qwen 2.5 3B Instruct,structured-output,false,separuh kotak kecil santan,half of a small coconut milk container,true
602,2,Gemma-SEA-LION v4 4B,zero-shot,false,air suam,warm water,false
602,2,Gemma-SEA-LION v4 4B,zero-shot,false,susu pekat,thickened milk,false
602,2,Gemma-SEA-LION v4 4B,zero-shot,false,yis,yeast,false
602,2,Gemma-SEA-LION v4 4B,zero-shot,false,telur,egg,false
602,2,Gemma-SEA-LION v4 4B,zero-shot,false,tepung gandum,wheat flour,false
602,2,Gemma-SEA-LION v4 4B,zero-shot,false,garam,salt,false
602,2,Gemma-SEA-LION v4 4B,zero-shot,false,marjerin,margarine,false
603,3,Gemma-SEA-LION v4 4B,zero-shot,false,lala,sea grapes,false
603,3,Gemma-SEA-LION v4 4B,zero-shot,false,cili padi,bird's eye chili,false
603,3,Gemma-SEA-LION v4 4B,zero-shot,false,lada besar,large onions,false
603,3,Gemma-SEA-LION v4 4B,zero-shot,false,bawang merah,red onion,false
603,3,Gemma-SEA-LION v4 4B,zero-shot,false,bawang putih,garlic,false
603,3,Gemma-SEA-LION v4 4B,zero-shot,false,akar ketumbar,ginger root,false
603,3,Gemma-SEA-LION v4 4B,zero-shot,false,serai,lemongrass,false
603,3,Gemma-SEA-LION v4 4B,zero-shot,false,daun limau purut,lime leaves,false
603,3,Gemma-SEA-LION v4 4B,zero-shot,false,sos tiram,soy sauce,false
603,3,Gemma-SEA-LION v4 4B,zero-shot,false,sos cili siam,Thai chili sauce,true
603,3,Gemma-SEA-LION v4 4B,zero-shot,false,sos ikan,fish sauce,false
603,3,Gemma-SEA-LION v4 4B,zero-shot,false,limau nipis,lime,true
604,4,Gemma-SEA-LION v4 4B,zero-shot,false,tepung Bestari,Bestari flour,false
604,4,Gemma-SEA-LION v4 4B,zero-shot,false,air,water,false
604,4,Gemma-SEA-LION v4 4B,zero-shot,false,isi ayam ataupun jejari ayam,chicken filling or chicken tenders,true
604,4,Gemma-SEA-LION v4 4B,zero-shot,false,serbuk paprika,paprika powder,false
604,4,Gemma-SEA-LION v4 4B,zero-shot,false,serbuk cili ksturi,chili powder (kisturi),true
604,4,Gemma-SEA-LION v4 4B,zero-shot,false,serpihan cili,chili flakes,true
604,4,Gemma-SEA-LION v4 4B,zero-shot,false,serbuk bawang putih,garlic powder,false
604,4,Gemma-SEA-LION v4 4B,zero-shot,false,gula perang,brown sugar,false
604,4,Gemma-SEA-LION v4 4B,zero-shot,false,minyak goreng ayam,chicken frying oil,true
604,4,Gemma-SEA-LION v4 4B,zero-shot,false,sos barbeku,barbecue sauce,true
604,4,Gemma-SEA-LION v4 4B,zero-shot,false,madu,honey,false
604,4,Gemma-SEA-LION v4 4B,zero-shot,false,yogurt segar,fresh yogurt,true
604,4,Gemma-SEA-LION v4 4B,zero-shot,false,mayonis Kewpie,Kewpie mayonnaise,false
604,4,Gemma-SEA-LION v4 4B,zero-shot,false,lemon,lemon,false
604,4,Gemma-SEA-LION v4 4B,zero-shot,false,lada hitam,black pepper,false
605,5,Gemma-SEA-LION v4 4B,zero-shot,false,ayam,chicken,false
605,5,Gemma-SEA-LION v4 4B,zero-shot,false,sos ikan,fish sauce,false
605,5,Gemma-SEA-LION v4 4B,zero-shot,false,lada hitam,black pepper,false
605,5,Gemma-SEA-LION v4 4B,zero-shot,false,gula,sugar,false
605,5,Gemma-SEA-LION v4 4B,zero-shot,false,tepung Bestari,Bestari flour,false
605,5,Gemma-SEA-LION v4 4B,zero-shot,false,tepung beras,rice flour,false
605,5,Gemma-SEA-LION v4 4B,zero-shot,false,garam,salt,false
605,5,Gemma-SEA-LION v4 4B,zero-shot,false,serbuk perasa,flavor powder,false
605,5,Gemma-SEA-LION v4 4B,zero-shot,false,air,water,false
605,5,Gemma-SEA-LION v4 4B,zero-shot,false,bijan,sesame seeds,false
605,5,Gemma-SEA-LION v4 4B,zero-shot,false,cili kering,dried chili peppers,true
605,5,Gemma-SEA-LION v4 4B,zero-shot,false,daun limau purut,lime leaves,false
605,5,Gemma-SEA-LION v4 4B,zero-shot,false,bawang putih,garlic,false
606,6,Gemma-SEA-LION v4 4B,zero-shot,false,tempe,Tempeh,false
606,6,Gemma-SEA-LION v4 4B,zero-shot,false,cili padi,Bird's Eye Chili Peppers,false
606,6,Gemma-SEA-LION v4 4B,zero-shot,false,lada merah besar,Red Bell Peppers,false
606,6,Gemma-SEA-LION v4 4B,zero-shot,false,tomato,Tomato,false
606,6,Gemma-SEA-LION v4 4B,zero-shot,false,bawang merah,Red Onion,false
606,6,Gemma-SEA-LION v4 4B,zero-shot,false,bawang putih,Garlic,false
606,6,Gemma-SEA-LION v4 4B,zero-shot,false,limau kasturi,Tamarind,false
606,6,Gemma-SEA-LION v4 4B,zero-shot,false,kicap,Soy Sauce,false
607,7,Gemma-SEA-LION v4 4B,zero-shot,false,talam aluminium,aluminum foil,true
607,7,Gemma-SEA-LION v4 4B,zero-shot,false,gula-gula kapas,marshmallow fluff,true
607,7,Gemma-SEA-LION v4 4B,zero-shot,false,coklat,chocolate,true
607,7,Gemma-SEA-LION v4 4B,zero-shot,false,biskut,cookies,false
608,8,Gemma-SEA-LION v4 4B,zero-shot,false,serai,lemongrass,false
608,8,Gemma-SEA-LION v4 4B,zero-shot,false,lengkuas,ginger,false
608,8,Gemma-SEA-LION v4 4B,zero-shot,false,serbuk kari,curry powder,false
608,8,Gemma-SEA-LION v4 4B,zero-shot,false,serbuk cili,chili powder,false
608,8,Gemma-SEA-LION v4 4B,zero-shot,false,serbuk ketumbar,coriander powder,false
608,8,Gemma-SEA-LION v4 4B,zero-shot,false,serbuk jintan manis,sweet fennel powder,false
608,8,Gemma-SEA-LION v4 4B,zero-shot,false,serbuk jintan putih,white fennel powder,false
608,8,Gemma-SEA-LION v4 4B,zero-shot,false,serbuk kunyit,turmeric powder,false
608,8,Gemma-SEA-LION v4 4B,zero-shot,false,garam,salt,false
608,8,Gemma-SEA-LION v4 4B,zero-shot,false,air blend,blended water,true
608,8,Gemma-SEA-LION v4 4B,zero-shot,false,daun kari,curry leaves,false
608,8,Gemma-SEA-LION v4 4B,zero-shot,false,beras basmati 1121,basmati rice 1121,false
608,8,Gemma-SEA-LION v4 4B,zero-shot,false, bawang besar Holland,Holland onion,false
608,8,Gemma-SEA-LION v4 4B,zero-shot,false,halia,galangal,false
608,8,Gemma-SEA-LION v4 4B,zero-shot,false, bawang putih,garlic,false
609,9,Gemma-SEA-LION v4 4B,zero-shot,false,pisang,banana,false
609,9,Gemma-SEA-LION v4 4B,zero-shot,false,gula melaka,palm sugar,false
609,9,Gemma-SEA-LION v4 4B,zero-shot,false,sagu,sago,false
609,9,Gemma-SEA-LION v4 4B,zero-shot,false,air,water,false
609,9,Gemma-SEA-LION v4 4B,zero-shot,false,garam,salt,false
610,10,Gemma-SEA-LION v4 4B,zero-shot,false,lada benggala,green bell pepper,false
610,10,Gemma-SEA-LION v4 4B,zero-shot,false,bawang merah,red onion,false
610,10,Gemma-SEA-LION v4 4B,zero-shot,false,bawang putih,garlic,false
610,10,Gemma-SEA-LION v4 4B,zero-shot,false,cili padi,chili peppers,false
610,10,Gemma-SEA-LION v4 4B,zero-shot,false,minyak masak,cooking oil,false
