video_id,model_name,technique_name,rag_enabled,pred_count,true_positives,false_positives,gt_count,json_valid,pred_total_kcal,gt_total_kcal
30,Qwen 2.5 3B Instruct,few-shot,false,2,2,0,2,true,273.0,286.5
30,Qwen 2.5 3B Instruct,structured-output,false,2,2,0,2,true,180.1,286.5
30,Qwen 2.5 3B Instruct,zero-shot,false,1,0,1,2,true,0.0,286.5
31,Gemma-SEA-LION v4 4B,chain-of-thought,false,8,1,7,9,true,1740.0,641.1000003814697
31,Gemma-SEA-LION v4 4B,few-shot,false,9,8,1,9,true,1479.0,641.1000003814697
31,Gemma-SEA-LION v4 4B,structured-output,false,8,7,1,9,true,1373.0,641.1000003814697
31,Gemma-SEA-LION v4 4B,zero-shot,false,9,7,2,9,true,1480.0,641.1000003814697
31,Llama 3.2 3B Instruct,chain-of-thought,false,4,0,4,9,true,20650.0,641.1000003814697
31,Llama 3.2 3B Instruct,few-shot,false,9,9,0,9,true,542.0,641.1000003814697
31,Llama 3.2 3B Instruct,structured-output,false,8,8,0,9,true,1231.8,641.1000003814697
31,Llama 3.2 3B Instruct,zero-shot,false,7,3,4,9,true,550.6,641.1000003814697
31,MedGemma 4B,chain-of-thought,false,9,8,1,9,true,1760.0,641.1000003814697
31,MedGemma 4B,few-shot,false,10,8,2,9,true,2480.0,641.1000003814697
31,MedGemma 4B,structured-output,false,9,7,2,9,true,2480.0,641.1000003814697
31,MedGemma 4B,zero-shot,false,10,8,2,9,true,3500.0,641.1000003814697
31,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1,0,1,9,true,0.0,641.1000003814697
31,Phi-4-mini 3.8B Instruct,few-shot,false,7,4,3,9,true,957.0,641.1000003814697
31,Phi-4-mini 3.8B Instruct,structured-output,false,1,0,1,9,true,0.0,641.1000003814697
31,Phi-4-mini 3.8B Instruct,zero-shot,false,10,6,4,9,true,457.6,641.1000003814697
31,Qwen 2.5 3B Instruct,chain-of-thought,false,8,0,8,9,true,895.4,641.1000003814697
31,Qwen 2.5 3B Instruct,few-shot,false,9,7,2,9,true,324.0,641.1000003814697
31,Qwen 2.5 3B Instruct,structured-output,false,6,0,6,9,true,526.9,641.1000003814697
31,Qwen 2.5 3B Instruct,zero-shot,false,8,6,2,9,true,795.2,641.1000003814697
32,Gemma-SEA-LION v4 4B,chain-of-thought,false,11,10,1,12,true,1893.0,2140.499987602234
32,Gemma-SEA-LION v4 4B,few-shot,false,11,10,1,12,true,2438.0,2140.499987602234
32,Gemma-SEA-LION v4 4B,structured-output,false,11,11,0,12,true,1387.6,2140.499987602234
32,Gemma-SEA-LION v4 4B,zero-shot,false,0,0,0,12,true,,2140.499987602234
32,Llama 3.2 3B Instruct,chain-of-thought,false,0,0,0,12,true,,2140.499987602234
32,Llama 3.2 3B Instruct,few-shot,false,9,7,2,12,true,542.0,2140.499987602234
32,Llama 3.2 3B Instruct,structured-output,false,8,5,3,12,true,1042.8,2140.499987602234
32,Llama 3.2 3B Instruct,zero-shot,false,0,0,0,12,true,,2140.499987602234
32,MedGemma 4B,chain-of-thought,false,12,12,0,12,true,1780.0,2140.499987602234
32,MedGemma 4B,few-shot,false,12,12,0,12,true,3650.0,2140.499987602234
32,MedGemma 4B,structured-output,false,12,12,0,12,true,3500.0,2140.499987602234
32,MedGemma 4B,zero-shot,false,11,11,0,12,true,2450.0,2140.499987602234
32,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1,0,1,12,true,0.0,2140.499987602234
32,Phi-4-mini 3.8B Instruct,few-shot,false,0,0,0,12,true,,2140.499987602234
32,Phi-4-mini 3.8B Instruct,structured-output,false,1,0,1,12,true,0.0,2140.499987602234
32,Phi-4-mini 3.8B Instruct,zero-shot,false,0,0,0,12,true,,2140.499987602234
32,Qwen 2.5 3B Instruct,chain-of-thought,false,10,0,10,12,true,345.7,2140.499987602234
32,Qwen 2.5 3B Instruct,few-shot,false,11,10,1,12,true,374.0,2140.499987602234
32,Qwen 2.5 3B Instruct,structured-output,false,9,0,9,12,true,261.4,2140.499987602234
32,Qwen 2.5 3B Instruct,zero-shot,false,7,0,7,12,true,327.5,2140.499987602234
33,Gemma-SEA-LION v4 4B,chain-of-thought,false,12,7,5,11,true,1035.0,1062.4000000953674
33,Gemma-SEA-LION v4 4B,few-shot,false,13,9,4,11,true,1036.0,1062.4000000953674
33,Gemma-SEA-LION v4 4B,structured-output,false,12,9,3,11,true,1534.0,1062.4000000953674
33,Gemma-SEA-LION v4 4B,zero-shot,false,0,0,0,11,true,,1062.4000000953674
33,Llama 3.2 3B Instruct,chain-of-thought,false,0,0,0,11,true,,1062.4000000953674
33,Llama 3.2 3B Instruct,few-shot,false,7,7,0,11,true,542.0,1062.4000000953674
33,Llama 3.2 3B Instruct,structured-output,false,7,7,0,11,true,840.0,1062.4000000953674
33,Llama 3.2 3B Instruct,zero-shot,false,7,4,3,11,true,2351.8,1062.4000000953674
33,MedGemma 4B,chain-of-thought,false,8,7,1,11,true,,1062.4000000953674
33,MedGemma 4B,few-shot,false,11,8,3,11,true,1658.0,1062.4000000953674
33,MedGemma 4B,structured-output,false,12,9,3,11,true,1460.0,1062.4000000953674
33,MedGemma 4B,zero-shot,false,15,9,6,11,true,1750.0,1062.4000000953674
33,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1,0,1,11,true,0.0,1062.4000000953674
33,Phi-4-mini 3.8B Instruct,few-shot,false,13,8,5,11,true,795.0,1062.4000000953674
33,Phi-4-mini 3.8B Instruct,structured-output,false,1,0,1,11,true,0.0,1062.4000000953674
33,Phi-4-mini 3.8B Instruct,zero-shot,false,1,0,1,11,true,0.0,1062.4000000953674
33,Qwen 2.5 3B Instruct,chain-of-thought,false,1,0,1,11,true,0.0,1062.4000000953674
33,Qwen 2.5 3B Instruct,few-shot,false,0,0,0,11,true,,1062.4000000953674
33,Qwen 2.5 3B Instruct,structured-output,false,1,0,1,11,true,135.5,1062.4000000953674
33,Qwen 2.5 3B Instruct,zero-shot,false,1,0,1,11,true,64.5,1062.4000000953674
34,Gemma-SEA-LION v4 4B,chain-of-thought,false,0,0,0,15,true,,1658.6000006198883
34,Gemma-SEA-LION v4 4B,few-shot,false,0,0,0,15,true,,1658.6000006198883
34,Gemma-SEA-LION v4 4B,structured-output,false,12,10,2,15,true,837.0,1658.6000006198883
34,Gemma-SEA-LION v4 4B,zero-shot,false,0,0,0,15,true,,1658.6000006198883
34,Llama 3.2 3B Instruct,chain-of-thought,false,6,0,6,15,true,,1658.6000006198883
34,Llama 3.2 3B Instruct,few-shot,false,0,0,0,15,true,,1658.6000006198883
34,Llama 3.2 3B Instruct,structured-output,false,0,0,0,15,true,,1658.6000006198883
34,Llama 3.2 3B Instruct,zero-shot,false,0,0,0,15,true,,1658.6000006198883
34,MedGemma 4B,chain-of-thought,false,17,14,3,15,true,,1658.6000006198883
34,MedGemma 4B,few-shot,false,15,12,3,15,true,,1658.6000006198883
34,MedGemma 4B,structured-output,false,15,12,3,15,true,1650.0,1658.6000006198883
34,MedGemma 4B,zero-shot,false,15,12,3,15,true,1270.0,1658.6000006198883
34,Phi-4-mini 3.8B Instruct,chain-of-thought,false,0,0,0,15,true,,1658.6000006198883
34,Phi-4-mini 3.8B Instruct,few-shot,false,0,0,0,15,true,,1658.6000006198883
34,Phi-4-mini 3.8B Instruct,structured-output,false,1,0,1,15,true,0.0,1658.6000006198883
34,Phi-4-mini 3.8B Instruct,zero-shot,false,0,0,0,15,true,,1658.6000006198883
34,Qwen 2.5 3B Instruct,chain-of-thought,false,12,1,11,15,true,1265.4,1658.6000006198883
34,Qwen 2.5 3B Instruct,few-shot,false,0,0,0,15,true,,1658.6000006198883
34,Qwen 2.5 3B Instruct,structured-output,false,0,0,0,15,true,,1658.6000006198883
34,Qwen 2.5 3B Instruct,zero-shot,false,14,1,13,15,true,215.3,1658.6000006198883
35,Gemma-SEA-LION v4 4B,chain-of-thought,false,7,4,3,8,true,2937.5,2489.699987411499
35,Gemma-SEA-LION v4 4B,few-shot,false,7,5,2,8,true,2380.0,2489.699987411499
35,Gemma-SEA-LION v4 4B,structured-output,false,6,3,3,8,true,2815.0,2489.699987411499
35,Gemma-SEA-LION v4 4B,zero-shot,false,7,4,3,8,true,2076.0,2489.699987411499
35,Llama 3.2 3B Instruct,chain-of-thought,false,4,4,0,8,true,57002.0,2489.699987411499
35,Llama 3.2 3B Instruct,few-shot,false,5,4,1,8,true,432.0,2489.699987411499
35,Llama 3.2 3B Instruct,structured-output,false,5,4,1,8,true,3208.8,2489.699987411499
35,Llama 3.2 3B Instruct,zero-shot,false,6,4,2,8,true,4331.5,2489.699987411499
35,MedGemma 4B,chain-of-thought,false,7,0,7,8,true,1750.0,2489.699987411499
35,MedGemma 4B,few-shot,false,7,6,1,8,true,2466.0,2489.699987411499
35,MedGemma 4B,structured-output,false,8,6,2,8,true,1750.0,2489.699987411499
35,MedGemma 4B,zero-shot,false,7,3,4,8,true,1435.0,2489.699987411499
35,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1,0,1,8,true,0.0,2489.699987411499
35,Phi-4-mini 3.8B Instruct,few-shot,false,5,0,5,8,true,1562.7,2489.699987411499
35,Phi-4-mini 3.8B Instruct,structured-output,false,1,0,1,8,true,0.0,2489.699987411499
35,Phi-4-mini 3.8B Instruct,zero-shot,false,5,1,4,8,true,3310.0,2489.699987411499
35,Qwen 2.5 3B Instruct,chain-of-thought,false,6,0,6,8,true,635.8,2489.699987411499
35,Qwen 2.5 3B Instruct,few-shot,false,0,0,0,8,true,,2489.699987411499
35,Qwen 2.5 3B Instruct,structured-output,false,5,1,4,8,true,892.3,2489.699987411499
35,Qwen 2.5 3B Instruct,zero-shot,false,6,0,6,8,true,736.4,2489.699987411499
36,Gemma-SEA-LION v4 4B,chain-of-thought,false,5,4,1,12,true,1005.0,1736.5999999046326
36,Gemma-SEA-LION v4 4B,few-shot,false,5,5,0,12,true,795.0,1736.5999999046326
36,Gemma-SEA-LION v4 4B,structured-output,false,5,5,0,12,true,620.0,1736.5999999046326
36,Gemma-SEA-LION v4 4B,zero-shot,false,5,5,0,12,true,480.0,1736.5999999046326
36,Llama 3.2 3B Instruct,chain-of-thought,false,9,0,9,12,true,245.0,1736.5999999046326
36,Llama 3.2 3B Instruct,few-shot,false,4,4,0,12,true,160.0,1736.5999999046326
36,Llama 3.2 3B Instruct,structured-output,false,5,5,0,12,true,360.0,1736.5999999046326
36,Llama 3.2 3B Instruct,zero-shot,false,19,0,19,12,true,,1736.5999999046326
36,MedGemma 4B,chain-of-thought,false,15,8,7,12,true,120.0,1736.5999999046326
36,MedGemma 4B,few-shot,false,5,5,0,12,true,800.0,1736.5999999046326
36,MedGemma 4B,structured-output,false,6,5,1,12,true,650.0,1736.5999999046326
36,MedGemma 4B,zero-shot,false,5,5,0,12,true,620.0,1736.5999999046326
36,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1,0,1,12,true,0.0,1736.5999999046326
36,Phi-4-mini 3.8B Instruct,few-shot,false,0,0,0,12,true,0.0,1736.5999999046326
36,Phi-4-mini 3.8B Instruct,structured-output,false,1,0,1,12,true,0.0,1736.5999999046326
36,Phi-4-mini 3.8B Instruct,zero-shot,false,1,0,1,12,true,0.0,1736.5999999046326
36,Qwen 2.5 3B Instruct,chain-of-thought,false,1,0,1,12,true,0.0,1736.5999999046326
36,Qwen 2.5 3B Instruct,few-shot,false,8,1,7,12,true,345.0,1736.5999999046326
36,Qwen 2.5 3B Instruct,structured-output,false,5,0,5,12,true,234.8,1736.5999999046326
36,Qwen 2.5 3B Instruct,zero-shot,false,10,4,6,12,true,789.5,1736.5999999046326
37,Gemma-SEA-LION v4 4B,chain-of-thought,false,14,10,4,11,true,945.0,698.7999992370605
37,Gemma-SEA-LION v4 4B,few-shot,false,12,10,2,11,true,1836.0,698.7999992370605
37,Gemma-SEA-LION v4 4B,structured-output,false,9,7,2,11,true,780.0,698.7999992370605
37,Gemma-SEA-LION v4 4B,zero-shot,false,10,8,2,11,true,1370.0,698.7999992370605
37,Llama 3.2 3B Instruct,chain-of-thought,false,0,0,0,11,true,,698.7999992370605
37,Llama 3.2 3B Instruct,few-shot,false,12,5,7,11,true,542.0,698.7999992370605
37,Llama 3.2 3B Instruct,structured-output,false,0,0,0,11,true,,698.7999992370605
37,Llama 3.2 3B Instruct,zero-shot,false,17,11,6,11,true,,698.7999992370605
37,MedGemma 4B,chain-of-thought,false,15,9,6,11,true,1470.0,698.7999992370605
37,MedGemma 4B,few-shot,false,15,9,6,11,true,,698.7999992370605
37,MedGemma 4B,structured-output,false,16,10,6,11,true,,698.7999992370605
37,MedGemma 4B,zero-shot,false,15,9,6,11,true,450.0,698.7999992370605
37,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1,0,1,11,true,0.0,698.7999992370605
37,Phi-4-mini 3.8B Instruct,few-shot,false,10,6,4,11,true,1234.5,698.7999992370605
37,Phi-4-mini 3.8B Instruct,structured-output,false,0,0,0,11,true,,698.7999992370605
37,Phi-4-mini 3.8B Instruct,zero-shot,false,13,4,9,11,true,242.6,698.7999992370605
37,Qwen 2.5 3B Instruct,chain-of-thought,false,11,0,11,11,true,1239.8,698.7999992370605
37,Qwen 2.5 3B Instruct,few-shot,false,0,0,0,11,true,,698.7999992370605
37,Qwen 2.5 3B Instruct,structured-output,false,14,3,11,11,true,923.5,698.7999992370605
37,Qwen 2.5 3B Instruct,zero-shot,false,11,0,11,11,true,1236.8,698.7999992370605
38,Gemma-SEA-LION v4 4B,chain-of-thought,false,9,7,2,9,true,450.0,518.1000008583069
38,Gemma-SEA-LION v4 4B,few-shot,false,10,7,3,9,true,438.0,518.1000008583069
38,Gemma-SEA-LION v4 4B,structured-output,false,12,7,5,9,true,635.0,518.1000008583069
38,Gemma-SEA-LION v4 4B,zero-shot,false,10,7,3,9,true,350.0,518.1000008583069
38,Llama 3.2 3B Instruct,chain-of-thought,false,7,4,3,9,true,,518.1000008583069
38,Llama 3.2 3B Instruct,few-shot,false,9,6,3,9,true,542.0,518.1000008583069
38,Llama 3.2 3B Instruct,structured-output,false,8,5,3,9,true,420.8,518.1000008583069
38,Llama 3.2 3B Instruct,zero-shot,false,11,7,4,9,true,344.8,518.1000008583069
38,MedGemma 4B,chain-of-thought,false,13,8,5,9,true,450.0,518.1000008583069
38,MedGemma 4B,few-shot,false,13,8,5,9,true,450.0,518.1000008583069
38,MedGemma 4B,structured-output,false,15,10,5,9,true,1250.0,518.1000008583069
38,MedGemma 4B,zero-shot,false,13,8,5,9,true,350.0,518.1000008583069
38,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1,0,1,9,true,0.0,518.1000008583069
38,Phi-4-mini 3.8B Instruct,few-shot,false,14,5,9,9,true,690.4,518.1000008583069
38,Phi-4-mini 3.8B Instruct,structured-output,false,1,0,1,9,true,0.0,518.1000008583069
38,Phi-4-mini 3.8B Instruct,zero-shot,false,0,0,0,9,true,,518.1000008583069
38,Qwen 2.5 3B Instruct,chain-of-thought,false,1,0,1,9,true,0.0,518.1000008583069
38,Qwen 2.5 3B Instruct,few-shot,false,12,8,4,9,true,728.0,518.1000008583069
38,Qwen 2.5 3B Instruct,structured-output,false,6,3,3,9,true,697.3,518.1000008583069
38,Qwen 2.5 3B Instruct,zero-shot,false,0,0,0,9,true,,518.1000008583069
39,Gemma-SEA-LION v4 4B,chain-of-thought,false,15,9,6,15,true,,4191.699996471405
39,Gemma-SEA-LION v4 4B,few-shot,false,15,10,5,15,true,,4191.699996471405
39,Gemma-SEA-LION v4 4B,structured-output,false,10,4,6,15,true,4390.0,4191.699996471405
39,Gemma-SEA-LION v4 4B,zero-shot,false,16,11,5,15,true,,4191.699996471405
39,Llama 3.2 3B Instruct,chain-of-thought,false,4,0,4,15,true,,4191.699996471405
39,Llama 3.2 3B Instruct,few-shot,false,11,6,5,15,true,1049.0,4191.699996471405
39,Llama 3.2 3B Instruct,structured-output,false,0,0,0,15,true,,4191.699996471405
39,Llama 3.2 3B Instruct,zero-shot,false,11,7,4,15,true,1234.5,4191.699996471405
39,MedGemma 4B,chain-of-thought,false,17,11,6,15,true,,4191.699996471405
39,MedGemma 4B,few-shot,false,15,10,5,15,true,,4191.699996471405
39,MedGemma 4B,structured-output,false,16,9,7,15,true,,4191.699996471405
39,MedGemma 4B,zero-shot,false,16,10,6,15,true,,4191.699996471405
39,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1,0,1,15,true,0.0,4191.699996471405
39,Phi-4-mini 3.8B Instruct,few-shot,false,0,0,0,15,true,,4191.699996471405
39,Phi-4-mini 3.8B Instruct,structured-output,false,1,0,1,15,true,0.0,4191.699996471405
39,Phi-4-mini 3.8B Instruct,zero-shot,false,17,8,9,15,true,5481.6,4191.699996471405
39,Qwen 2.5 3B Instruct,chain-of-thought,false,15,8,7,15,true,546.2,4191.699996471405
39,Qwen 2.5 3B Instruct,few-shot,false,18,1,17,15,true,,4191.699996471405
39,Qwen 2.5 3B Instruct,structured-output,false,13,0,13,15,true,528.3,4191.699996471405
39,Qwen 2.5 3B Instruct,zero-shot,false,8,5,3,15,true,347.5,4191.699996471405
40,Gemma-SEA-LION v4 4B,chain-of-thought,false,15,7,8,13,true,,2192.099998474121
40,Gemma-SEA-LION v4 4B,few-shot,false,15,8,7,13,true,,2192.099998474121
40,Gemma-SEA-LION v4 4B,structured-output,false,10,7,3,13,true,1875.0,2192.099998474121
40,Gemma-SEA-LION v4 4B,zero-shot,false,10,7,3,13,true,3480.0,2192.099998474121
40,Llama 3.2 3B Instruct,chain-of-thought,false,7,0,7,13,true,968.0,2192.099998474121
40,Llama 3.2 3B Instruct,few-shot,false,9,6,3,13,true,542.0,2192.099998474121
40,Llama 3.2 3B Instruct,structured-output,false,0,0,0,13,true,,2192.099998474121
40,Llama 3.2 3B Instruct,zero-shot,false,16,7,9,13,true,420.2,2192.099998474121
40,MedGemma 4B,chain-of-thought,false,17,8,9,13,true,,2192.099998474121
40,MedGemma 4B,few-shot,false,15,8,7,13,true,,2192.099998474121
40,MedGemma 4B,structured-output,false,17,8,9,13,true,,2192.099998474121
40,MedGemma 4B,zero-shot,false,17,8,9,13,true,,2192.099998474121
40,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1,0,1,13,true,0.0,2192.099998474121
40,Phi-4-mini 3.8B Instruct,few-shot,false,0,0,0,13,true,,2192.099998474121
40,Phi-4-mini 3.8B Instruct,structured-output,false,1,0,1,13,true,0.0,2192.099998474121
40,Phi-4-mini 3.8B Instruct,zero-shot,false,12,1,11,13,true,1070.0,2192.099998474121
40,Qwen 2.5 3B Instruct,chain-of-thought,false,11,0,11,13,true,0.0,2192.099998474121
40,Qwen 2.5 3B Instruct,few-shot,false,0,0,0,13,true,,2192.099998474121
40,Qwen 2.5 3B Instruct,structured-output,false,14,2,12,13,true,489.3,2192.099998474121
40,Qwen 2.5 3B Instruct,zero-shot,false,11,1,10,13,true,693.2,2192.099998474121
41,Gemma-SEA-LION v4 4B,chain-of-thought,false,11,11,0,15,true,1875.0,4663.299999952316
41,Gemma-SEA-LION v4 4B,few-shot,false,11,11,0,15,true,687.0,4663.299999952316
41,Gemma-SEA-LION v4 4B,structured-output,false,0,0,0,15,true,,4663.299999952316
41,Gemma-SEA-LION v4 4B,zero-shot,false,11,11,0,15,true,6875.0,4663.299999952316
41,Llama 3.2 3B Instruct,chain-of-thought,false,0,0,0,15,true,,4663.299999952316
41,Llama 3.2 3B Instruct,few-shot,false,11,10,1,15,true,434.0,4663.299999952316
41,Llama 3.2 3B Instruct,structured-output,false,0,0,0,15,true,,4663.299999952316
41,Llama 3.2 3B Instruct,zero-shot,false,0,0,0,15,true,,4663.299999952316
41,MedGemma 4B,chain-of-thought,false,11,10,1,15,true,450.0,4663.299999952316
41,MedGemma 4B,few-shot,false,10,8,2,15,true,2457.0,4663.299999952316
41,MedGemma 4B,structured-output,false,10,7,3,15,true,4500.0,4663.299999952316
41,MedGemma 4B,zero-shot,false,10,7,3,15,true,5600.0,4663.299999952316
41,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1,0,1,15,true,0.0,4663.299999952316
41,Phi-4-mini 3.8B Instruct,few-shot,false,0,0,0,15,true,,4663.299999952316
41,Phi-4-mini 3.8B Instruct,structured-output,false,1,0,1,15,true,0.0,4663.299999952316
41,Phi-4-mini 3.8B Instruct,zero-shot,false,1,0,1,15,true,0.0,4663.299999952316
41,Qwen 2.5 3B Instruct,chain-of-thought,false,1,0,1,15,true,0.0,4663.299999952316
41,Qwen 2.5 3B Instruct,few-shot,false,9,6,3,15,true,3456.0,4663.299999952316
41,Qwen 2.5 3B Instruct,structured-output,false,0,0,0,15,true,,4663.299999952316
41,Qwen 2.5 3B Instruct,zero-shot,false,9,6,3,15,true,923.4,4663.299999952316
42,Gemma-SEA-LION v4 4B,chain-of-thought,false,12,12,0,14,true,786.0,50556.80001091957
42,Gemma-SEA-LION v4 4B,few-shot,false,12,12,0,14,true,4380.0,50556.80001091957
42,Gemma-SEA-LION v4 4B,structured-output,false,12,12,0,14,true,7486.0,50556.80001091957
42,Gemma-SEA-LION v4 4B,zero-shot,false,12,12,0,14,true,786.0,50556.80001091957
42,Llama 3.2 3B Instruct,chain-of-thought,false,6,6,0,14,true,,50556.80001091957
42,Llama 3.2 3B Instruct,few-shot,false,10,10,0,14,true,542.0,50556.80001091957
42,Llama 3.2 3B Instruct,structured-output,false,12,12,0,14,true,1349.2,50556.80001091957
42,Llama 3.2 3B Instruct,zero-shot,false,0,0,0,14,true,,50556.80001091957
42,MedGemma 4B,chain-of-thought,false,12,12,0,14,true,350.0,50556.80001091957
42,MedGemma 4B,few-shot,false,12,12,0,14,true,450.0,50556.80001091957
42,MedGemma 4B,structured-output,false,12,12,0,14,true,785.0,50556.80001091957
42,MedGemma 4B,zero-shot,false,12,12,0,14,true,350.0,50556.80001091957
42,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1,0,1,14,true,0.0,50556.80001091957
42,Phi-4-mini 3.8B Instruct,few-shot,false,0,0,0,14,true,,50556.80001091957
42,Phi-4-mini 3.8B Instruct,structured-output,false,0,0,0,14,true,,50556.80001091957
42,Phi-4-mini 3.8B Instruct,zero-shot,false,0,0,0,14,true,,50556.80001091957
42,Qwen 2.5 3B Instruct,chain-of-thought,false,9,8,1,14,true,329.5,50556.80001091957
42,Qwen 2.5 3B Instruct,few-shot,false,0,0,0,14,true,,50556.80001091957
42,Qwen 2.5 3B Instruct,structured-output,false,0,0,0,14,true,,50556.80001091957
42,Qwen 2.5 3B Instruct,zero-shot,false,10,10,0,14,true,368.5,50556.80001091957
43,Gemma-SEA-LION v4 4B,chain-of-thought,false,11,8,3,15,true,1357.8,3300.5
43,Gemma-SEA-LION v4 4B,few-shot,false,8,6,2,15,true,935.0,3300.5
43,Gemma-SEA-LION v4 4B,structured-output,false,11,9,2,15,true,730.0,3300.5
43,Gemma-SEA-LION v4 4B,zero-shot,false,10,7,3,15,true,735.0,3300.5
43,Llama 3.2 3B Instruct,chain-of-thought,false,11,0,11,15,true,,3300.5
43,Llama 3.2 3B Instruct,few-shot,false,13,6,7,15,true,391.0,3300.5
43,Llama 3.2 3B Instruct,structured-output,false,0,0,0,15,true,,3300.5
43,Llama 3.2 3B Instruct,zero-shot,false,8,5,3,15,true,0.0,3300.5
43,MedGemma 4B,chain-of-thought,false,12,9,3,15,true,1470.0,3300.5
43,MedGemma 4B,few-shot,false,10,8,2,15,true,3670.0,3300.5
43,MedGemma 4B,structured-output,false,14,11,3,15,true,150.0,3300.5
43,MedGemma 4B,zero-shot,false,14,11,3,15,true,1670.0,3300.5
43,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1,0,1,15,true,0.0,3300.5
43,Phi-4-mini 3.8B Instruct,few-shot,false,11,8,3,15,true,640.0,3300.5
43,Phi-4-mini 3.8B Instruct,structured-output,false,1,0,1,15,true,0.0,3300.5
43,Phi-4-mini 3.8B Instruct,zero-shot,false,1,0,1,15,true,0.0,3300.5
43,Qwen 2.5 3B Instruct,chain-of-thought,false,21,0,21,15,true,,3300.5
43,Qwen 2.5 3B Instruct,few-shot,false,6,4,2,15,true,249.0,3300.5
43,Qwen 2.5 3B Instruct,structured-output,false,7,0,7,15,true,256.8,3300.5
43,Qwen 2.5 3B Instruct,zero-shot,false,0,0,0,15,true,,3300.5
44,Gemma-SEA-LION v4 4B,chain-of-thought,false,15,14,1,32,true,,4290.800005435944
44,Gemma-SEA-LION v4 4B,few-shot,false,15,15,0,32,true,,4290.800005435944
44,Gemma-SEA-LION v4 4B,structured-output,false,11,11,0,32,true,1879.0,4290.800005435944
44,Gemma-SEA-LION v4 4B,zero-shot,false,15,13,2,32,true,,4290.800005435944
44,Llama 3.2 3B Instruct,chain-of-thought,false,0,0,0,32,true,,4290.800005435944
44,Llama 3.2 3B Instruct,few-shot,false,18,18,0,32,true,,4290.800005435944
44,Llama 3.2 3B Instruct,structured-output,false,9,8,1,32,true,1596.4,4290.800005435944
44,Llama 3.2 3B Instruct,zero-shot,false,0,0,0,32,true,,4290.800005435944
44,MedGemma 4B,chain-of-thought,false,5,4,1,32,true,,4290.800005435944
44,MedGemma 4B,few-shot,false,15,13,2,32,true,,4290.800005435944
44,MedGemma 4B,structured-output,false,16,10,6,32,true,,4290.800005435944
44,MedGemma 4B,zero-shot,false,17,15,2,32,true,,4290.800005435944
44,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1,0,1,32,true,0.0,4290.800005435944
44,Phi-4-mini 3.8B Instruct,few-shot,false,13,11,2,32,true,1568.0,4290.800005435944
44,Phi-4-mini 3.8B Instruct,structured-output,false,1,0,1,32,true,0.0,4290.800005435944
44,Phi-4-mini 3.8B Instruct,zero-shot,false,1,0,1,32,true,0.0,4290.800005435944
44,Qwen 2.5 3B Instruct,chain-of-thought,false,11,10,1,32,true,923.4,4290.800005435944
44,Qwen 2.5 3B Instruct,few-shot,false,13,13,0,32,true,726.0,4290.800005435944
44,Qwen 2.5 3B Instruct,structured-output,false,6,0,6,32,true,432.5,4290.800005435944
44,Qwen 2.5 3B Instruct,zero-shot,false,10,0,10,32,true,428.5,4290.800005435944
45,Gemma-SEA-LION v4 4B,chain-of-thought,false,5,3,2,7,true,686.0,562.7000122070312
45,Gemma-SEA-LION v4 4B,few-shot,false,3,3,0,7,true,741.0,562.7000122070312
45,Gemma-SEA-LION v4 4B,structured-output,false,3,3,0,7,true,420.0,562.7000122070312
45,Gemma-SEA-LION v4 4B,zero-shot,false,3,3,0,7,true,567.0,562.7000122070312
45,Llama 3.2 3B Instruct,chain-of-thought,false,7,1,6,7,true,605.0,562.7000122070312
45,Llama 3.2 3B Instruct,few-shot,false,7,4,3,7,true,341.0,562.7000122070312
45,Llama 3.2 3B Instruct,structured-output,false,7,4,3,7,true,1021.8,562.7000122070312
45,Llama 3.2 3B Instruct,zero-shot,false,6,3,3,7,true,0.0,562.7000122070312
45,MedGemma 4B,chain-of-thought,false,6,4,2,7,true,1255.0,562.7000122070312
45,MedGemma 4B,few-shot,false,7,4,3,7,true,350.0,562.7000122070312
45,MedGemma 4B,structured-output,false,6,4,2,7,true,1470.0,562.7000122070312
45,MedGemma 4B,zero-shot,false,5,3,2,7,true,1255.0,562.7000122070312
45,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1,0,1,7,true,0.0,562.7000122070312
45,Phi-4-mini 3.8B Instruct,few-shot,false,8,4,4,7,true,966.5,562.7000122070312
45,Phi-4-mini 3.8B Instruct,structured-output,false,1,0,1,7,true,0.0,562.7000122070312
45,Phi-4-mini 3.8B Instruct,zero-shot,false,1,0,1,7,true,0.0,562.7000122070312
45,Qwen 2.5 3B Instruct,chain-of-thought,false,1,0,1,7,true,0.0,562.7000122070312
