experiment_id,video_id,model_name,technique_name,rag_enabled,gt_name_original,gt_name_en,pred_name_original,pred_name_en
745,45,Gemma-SEA-LION v4 4B,chain-of-thought,false,roti paratha,paratha bread,roti paratha,paratha bread
745,45,Gemma-SEA-LION v4 4B,chain-of-thought,false,,,secukup rasa,to taste
745,45,Gemma-SEA-LION v4 4B,chain-of-thought,false,,,topping,topping
747,47,Gemma-SEA-LION v4 4B,chain-of-thought,false,limau nipis,lime,limau nipis,lemon
747,47,Gemma-SEA-LION v4 4B,chain-of-thought,false,limau nipis,lime,limau nipis,lemon
747,47,Gemma-SEA-LION v4 4B,chain-of-thought,false,susu pekat,condensed milk,susu pekat,condensed milk
747,47,Gemma-SEA-LION v4 4B,chain-of-thought,false,air,water,air,water
747,47,Gemma-SEA-LION v4 4B,chain-of-thought,false,air,water,air,water
747,47,Gemma-SEA-LION v4 4B,chain-of-thought,false,,,F&N fruitade,F&N Fruitade
747,47,Gemma-SEA-LION v4 4B,chain-of-thought,false,susu cair,evaporated milk,susu cair,milk
747,47,Gemma-SEA-LION v4 4B,chain-of-thought,false,susu cair,evaporated milk,susu cair,milk
747,47,Gemma-SEA-LION v4 4B,chain-of-thought,false,nata de coco,nata de coco,nata de coco,nata de coco
747,47,Gemma-SEA-LION v4 4B,chain-of-thought,false,buah laici,lychee,buah laici,longan fruit
748,48,Gemma-SEA-LION v4 4B,chain-of-thought,false,buah naga,dragon fruit,buah naga,dragon fruit
748,48,Gemma-SEA-LION v4 4B,chain-of-thought,false,buah naga,dragon fruit,buah naga,dragon fruit
748,48,Gemma-SEA-LION v4 4B,chain-of-thought,false,buah laici,lychee,buah laici,passion fruit
748,48,Gemma-SEA-LION v4 4B,chain-of-thought,false,buah laici,lychee,buah laici,passion fruit
748,48,Gemma-SEA-LION v4 4B,chain-of-thought,false,buah cocktail,fruit cocktail,buah cocktail,mixed fruit cocktail
748,48,Gemma-SEA-LION v4 4B,chain-of-thought,false,air yogurt,drinkable yogurt,air yogurt,yogurt
748,48,Gemma-SEA-LION v4 4B,chain-of-thought,false,susu cair,evaporated milk,susu cair,milk
748,48,Gemma-SEA-LION v4 4B,chain-of-thought,false,susu cair,evaporated milk,susu cair,milk
748,48,Gemma-SEA-LION v4 4B,chain-of-thought,false,,,sunquick jambu merah,Sunquick red guava juice
748,48,Gemma-SEA-LION v4 4B,chain-of-thought,false,,,strawberry,strawberries
748,48,Gemma-SEA-LION v4 4B,chain-of-thought,false,apple hijau,green apple,apple hijau,green apple
748,48,Gemma-SEA-LION v4 4B,chain-of-thought,false,apple hijau,green apple,apple hijau,green apple
748,48,Gemma-SEA-LION v4 4B,chain-of-thought,false,Sunquick orange,Sunquick orange,sunquick orange,Sunquick orange juice
750,50,Gemma-SEA-LION v4 4B,chain-of-thought,false,buah nenas,pineapple,nanas,pineapple
750,50,Gemma-SEA-LION v4 4B,chain-of-thought,false,buah nenas,pineapple,nanas,pineapple
750,50,Gemma-SEA-LION v4 4B,chain-of-thought,false,buah nenas,pineapple,nanas,pineapple
750,50,Gemma-SEA-LION v4 4B,chain-of-thought,false,santan,coconut milk,santan,coconut milk
750,50,Gemma-SEA-LION v4 4B,chain-of-thought,false,santan,coconut milk,santan,coconut milk
750,50,Gemma-SEA-LION v4 4B,chain-of-thought,false,,,F&N strawberry,F&N strawberry drink
750,50,Gemma-SEA-LION v4 4B,chain-of-thought,false,gula melaka,palm sugar,gula melaka,palm sugar
750,50,Gemma-SEA-LION v4 4B,chain-of-thought,false,limau kasturi,calamansi lime,limau kasturi,tamarind
750,50,Gemma-SEA-LION v4 4B,chain-of-thought,false,limau kasturi,calamansi lime,limau kasturi,tamarind
750,50,Gemma-SEA-LION v4 4B,chain-of-thought,false,,,ais,ice
751,1,Gemma-SEA-LION v4 4B,structured-output,false,Ikan Tenggiri ,Mackerel,ikan tenggiri,sea bass
751,1,Gemma-SEA-LION v4 4B,structured-output,false,Serai,Lemongrass,serai,lemongrass
751,1,Gemma-SEA-LION v4 4B,structured-output,false,,,bawang merah,red onion
751,1,Gemma-SEA-LION v4 4B,structured-output,false,,,bawang ros,shallots
751,1,Gemma-SEA-LION v4 4B,structured-output,false,Bawang Putih,Garlic,bawang putih,garlic
751,1,Gemma-SEA-LION v4 4B,structured-output,false,,,sawi,cabbage
751,1,Gemma-SEA-LION v4 4B,structured-output,false,Halia,Ginger,halia,ginger
751,1,Gemma-SEA-LION v4 4B,structured-output,false,Cili Padi,Bird's Eye Chilli,cili padi,bird's eye chili
751,1,Gemma-SEA-LION v4 4B,structured-output,false,Air ,Water ,air,water
751,1,Gemma-SEA-LION v4 4B,structured-output,false,Cuka,Vinegar,cuka makan,vinegar
751,1,Gemma-SEA-LION v4 4B,structured-output,false,Gula ,Sugar,gula,sugar
751,1,Gemma-SEA-LION v4 4B,structured-output,false,Garam,Salt,garam,salt
751,1,Gemma-SEA-LION v4 4B,structured-output,false,Garam,Salt,garam,salt
751,1,Gemma-SEA-LION v4 4B,structured-output,false,Serbuk Perasa ,Seasoning Powder,serbuk perasa,flavoring powder
751,1,Gemma-SEA-LION v4 4B,structured-output,false,Tomato,Tomato,tomato,tomato
751,1,Gemma-SEA-LION v4 4B,structured-output,false,,,timun,cucumber
752,2,Gemma-SEA-LION v4 4B,structured-output,false,Air Suam,Warm Water,air suam,warm water
752,2,Gemma-SEA-LION v4 4B,structured-output,false,Susu Pekat,Condensed Milk,susu pekat,thickened milk
752,2,Gemma-SEA-LION v4 4B,structured-output,false,Susu Pekat,Condensed Milk,susu pekat,thickened milk
752,2,Gemma-SEA-LION v4 4B,structured-output,false,Yeast,Yeast,yis,yeast
752,2,Gemma-SEA-LION v4 4B,structured-output,false,Telur,Egg,telur,egg
752,2,Gemma-SEA-LION v4 4B,structured-output,false,Tepung Gandum,Wheat Flour,tepung gandum,wheat flour
752,2,Gemma-SEA-LION v4 4B,structured-output,false,Tepung Gandum,Wheat Flour,tepung gandum,wheat flour
752,2,Gemma-SEA-LION v4 4B,structured-output,false,Tepung Gandum,Wheat Flour,tepung gandum,wheat flour
752,2,Gemma-SEA-LION v4 4B,structured-output,false,Garam,Salt,garam,salt
752,2,Gemma-SEA-LION v4 4B,structured-output,false,Margarin,Margarine,marjerin,margarine
753,3,Gemma-SEA-LION v4 4B,structured-output,false,Lala,Clam,lala,lala
753,3,Gemma-SEA-LION v4 4B,structured-output,false,Cili Padi,Bird's Eye Chilli,cili padi,chili padi
753,3,Gemma-SEA-LION v4 4B,structured-output,false,Lada Besar,Large Chilli,lada besar,large onions
753,3,Gemma-SEA-LION v4 4B,structured-output,false,Bawang Merah,Red Onion,bawang merah,red onion
753,3,Gemma-SEA-LION v4 4B,structured-output,false,Bawang Putih,Garlic,bawang putih,garlic cloves
753,3,Gemma-SEA-LION v4 4B,structured-output,false,Akar Ketumbar,Coriander Root,akar ketumbar,coriander roots
753,3,Gemma-SEA-LION v4 4B,structured-output,false,Serai,Lemongrass,serai,lemongrass
753,3,Gemma-SEA-LION v4 4B,structured-output,false,Serai,Lemongrass,serai,lemongrass
753,3,Gemma-SEA-LION v4 4B,structured-output,false,Daun Limau Purut,Kaffir Lime Leaf,daun limau purut,lime leaves
753,3,Gemma-SEA-LION v4 4B,structured-output,false,Sos Tiram,Oyster Sauce,sos tiram,soy sauce
753,3,Gemma-SEA-LION v4 4B,structured-output,false,,,sos cili siam,Thai chili sauce
753,3,Gemma-SEA-LION v4 4B,structured-output,false,Sos Ikan,Fish Sauce,sos ikan,fish sauce
753,3,Gemma-SEA-LION v4 4B,structured-output,false,,,limau nipis,lime
754,4,Gemma-SEA-LION v4 4B,structured-output,false,,,cawan tepung Bestari,cup Bestari flour
754,4,Gemma-SEA-LION v4 4B,structured-output,false,Air,Water,air,water
754,4,Gemma-SEA-LION v4 4B,structured-output,false,,,isi ayam ataupun jejari ayam,chicken filling or chicken tenders
754,4,Gemma-SEA-LION v4 4B,structured-output,false,Serbuk Paprika,Paprika Powder,serbuk paprika,paprika powder
754,4,Gemma-SEA-LION v4 4B,structured-output,false,,,serbuk cili ksturi,chili powder (ksturi)
754,4,Gemma-SEA-LION v4 4B,structured-output,false,,,serpihan cili,chili flakes
754,4,Gemma-SEA-LION v4 4B,structured-output,false,Garlic Powder,Garlic Powder,serbuk bawang putih,garlic powder
754,4,Gemma-SEA-LION v4 4B,structured-output,false,Brown Sugar,Brown Sugar,gula perang,brown sugar
754,4,Gemma-SEA-LION v4 4B,structured-output,false,,,minyak goreng ayam,chicken frying oil
754,4,Gemma-SEA-LION v4 4B,structured-output,false,,,sos barbeku,barbecue sauce
754,4,Gemma-SEA-LION v4 4B,structured-output,false,Madu,Honey,madu,honey
754,4,Gemma-SEA-LION v4 4B,structured-output,false,Honey,Honey,madu,honey
754,4,Gemma-SEA-LION v4 4B,structured-output,false,,,yogurt segar,fresh yogurt
754,4,Gemma-SEA-LION v4 4B,structured-output,false,Cupi Mayo,Kewpie Mayonnaise,mayonis Kewpie,Kewpie mayonnaise
754,4,Gemma-SEA-LION v4 4B,structured-output,false,Lemon,Lemon,lemon,lemon
754,4,Gemma-SEA-LION v4 4B,structured-output,false,Black Pepper,Black Pepper,lada hitam,black pepper
754,4,Gemma-SEA-LION v4 4B,structured-output,false,Bawang Putih,Garlic,bawang putih,onion
756,6,Gemma-SEA-LION v4 4B,structured-output,false,,,tempe,firm tofu
756,6,Gemma-SEA-LION v4 4B,structured-output,false,Cili Padi,Bird's Eye Chilli,cili padi,bird's eye chili peppers
756,6,Gemma-SEA-LION v4 4B,structured-output,false,Lada Merah Besar,Large Red Chilli,lada merah besar,red bell peppers
756,6,Gemma-SEA-LION v4 4B,structured-output,false,Tomato,Tomato,tomato,tomato
756,6,Gemma-SEA-LION v4 4B,structured-output,false,Bawang Merah,Red Onion,bawang merah,red onion
756,6,Gemma-SEA-LION v4 4B,structured-output,false,Bawang Putih,Garlic,bawang putih,garlic cloves
756,6,Gemma-SEA-LION v4 4B,structured-output,false,Limau Kasturi,Calamansi Lime,limau kasturi,tamarind
756,6,Gemma-SEA-LION v4 4B,structured-output,false,Minyak,Cooking Oil,minyak,vegetable oil
756,6,Gemma-SEA-LION v4 4B,structured-output,false,Garam,Salt,garam,salt
756,6,Gemma-SEA-LION v4 4B,structured-output,false,Gula,Sugar,gula,sugar
756,6,Gemma-SEA-LION v4 4B,structured-output,false,Kicap,Soy Sauce,kicap,soy sauce
757,7,Gemma-SEA-LION v4 4B,structured-output,false,,,talam aluminium,aluminum foil
757,7,Gemma-SEA-LION v4 4B,structured-output,false,,,gula-gula kapas,marshmallow fluff
757,7,Gemma-SEA-LION v4 4B,structured-output,false,,,coklat,chocolate
757,7,Gemma-SEA-LION v4 4B,structured-output,false,Biskut,Biscuit,biskut,cookies
758,8,Gemma-SEA-LION v4 4B,structured-output,false,Serai,Lemongrass,serai,lemongrass
758,8,Gemma-SEA-LION v4 4B,structured-output,false,Lengkuas,Galangal,lengkuas,ginger
758,8,Gemma-SEA-LION v4 4B,structured-output,false,Halia,Ginger,lengkuas,ginger
758,8,Gemma-SEA-LION v4 4B,structured-output,false,Serbuk Kari,Curry Powder,serbuk kari,curry powder
758,8,Gemma-SEA-LION v4 4B,structured-output,false,Serbuk Cili,Chilli Powder,serbuk cili,chili powder
758,8,Gemma-SEA-LION v4 4B,structured-output,false,Serbuk Ketumbar,Coriander Powder,serbuk ketumbar,coriander powder
758,8,Gemma-SEA-LION v4 4B,structured-output,false,Serbuk Jintan Manis,Fennel Powder,serbuk jintan manis,sweet fennel powder
758,8,Gemma-SEA-LION v4 4B,structured-output,false,Serbuk Jintan Putih,Cumin Powder,serbuk jintan putih,white fennel powder
758,8,Gemma-SEA-LION v4 4B,structured-output,false,Serbuk Kunyit,Turmeric Powder,serbuk kunyit,turmeric powder
758,8,Gemma-SEA-LION v4 4B,structured-output,false,Garam,Salt,garam,salt
758,8,Gemma-SEA-LION v4 4B,structured-output,false,Garam,Salt,garam,salt
758,8,Gemma-SEA-LION v4 4B,structured-output,false,Garam,Salt,garam,salt
758,8,Gemma-SEA-LION v4 4B,structured-output,false,Daun Kari,Curry Leaves,daun kari,curry leaves
758,8,Gemma-SEA-LION v4 4B,structured-output,false,,,air blend,blended water
758,8,Gemma-SEA-LION v4 4B,structured-output,false,Beras Basmati 1121,Basmati Rice 1121,beras basmati 1121,basmati rice 1121
758,8,Gemma-SEA-LION v4 4B,structured-output,false,Lengkuas,Galangal,halia,galangal
758,8,Gemma-SEA-LION v4 4B,structured-output,false,Halia,Ginger,halia,galangal
758,8,Gemma-SEA-LION v4 4B,structured-output,false,Bawang Putih,Garlic,bawang putih,garlic
758,8,Gemma-SEA-LION v4 4B,structured-output,false,Bawang Holland,Holland Onion,bawang besar Holland,Holland onion
758,8,Gemma-SEA-LION v4 4B,structured-output,false,Rempah Empat Sekawan,Mixed Whole Spices,rempah empat sekawan,four spices blend
759,9,Gemma-SEA-LION v4 4B,structured-output,false,Pisang,Banana,pisang,banana
759,9,Gemma-SEA-LION v4 4B,structured-output,false,Pisang,Banana,pisang,banana
759,9,Gemma-SEA-LION v4 4B,structured-output,false,Gula Melaka,Palm Sugar,gula melaka,palm sugar
759,9,Gemma-SEA-LION v4 4B,structured-output,false,Sagu,Sago,sagu,sago pearls
759,9,Gemma-SEA-LION v4 4B,structured-output,false,Air,Water,air,water
759,9,Gemma-SEA-LION v4 4B,structured-output,false,Garam,Salt,garam,salt
760,10,Gemma-SEA-LION v4 4B,structured-output,false,Lada Benggala,Bell Pepper,lada benggala,bell pepper
760,10,Gemma-SEA-LION v4 4B,structured-output,false,Bawang Merah,Red Onion,bawang merah,red onion
760,10,Gemma-SEA-LION v4 4B,structured-output,false,Bawang Putih,Garlic,bawang putih,garlic cloves
760,10,Gemma-SEA-LION v4 4B,structured-output,false,Cili Padi,Bird's Eye Chilli,cili padi,chili peppers
760,10,Gemma-SEA-LION v4 4B,structured-output,false,Minyak Masak,Cooking Oil,minyak masak,cooking oil
760,10,Gemma-SEA-LION v4 4B,structured-output,false,Minyak Masak,Cooking Oil,minyak masak,cooking oil
760,10,Gemma-SEA-LION v4 4B,structured-output,false,Lemon,Lemon,limau,lemon
760,10,Gemma-SEA-LION v4 4B,structured-output,false,Oregano,Oregano,oregano,oregano
760,10,Gemma-SEA-LION v4 4B,structured-output,false,Garam,Salt,garam,salt
760,10,Gemma-SEA-LION v4 4B,structured-output,false,Garam,Salt,garam,salt
760,10,Gemma-SEA-LION v4 4B,structured-output,false,Daun Ketumbar,Coriander Leaves,daun ketumbar,coriander leaves
760,10,Gemma-SEA-LION v4 4B,structured-output,false,Butter,Butter,mentega,butter
761,11,Gemma-SEA-LION v4 4B,structured-output,false,susu cair,Evaporated Milk,susu cair,condensed milk
761,11,Gemma-SEA-LION v4 4B,structured-output,false,fresh milk,Fresh Milk,fresh milk,fresh milk
761,11,Gemma-SEA-LION v4 4B,structured-output,false,air,Water,air,water
761,11,Gemma-SEA-LION v4 4B,structured-output,false,susu pekat,Sweetened Condensed Milk ,susu pekat,thickened milk
761,11,Gemma-SEA-LION v4 4B,structured-output,false,,,agar-agar,agar-agar powder
761,11,Gemma-SEA-LION v4 4B,structured-output,false,buah naga,Dragon Fruit ,buah naga,dragon fruit
761,11,Gemma-SEA-LION v4 4B,structured-output,false,air laici,Lychee water,air laici,lime juice
763,13,Gemma-SEA-LION v4 4B,structured-output,false,,,bihun,vermicelli rice noodles
763,13,Gemma-SEA-LION v4 4B,structured-output,false,,,bawang merah,red onion
763,13,Gemma-SEA-LION v4 4B,structured-output,false,,,bawang putih,garlic cloves
763,13,Gemma-SEA-LION v4 4B,structured-output,false,,,ikan bilis,dried shrimp
763,13,Gemma-SEA-LION v4 4B,structured-output,false,,,cili kisar,ground chili peppers
763,13,Gemma-SEA-LION v4 4B,structured-output,false,,,seafood,"seafood (fish cake, fish ball)"
763,13,Gemma-SEA-LION v4 4B,structured-output,false,,,air,water
763,13,Gemma-SEA-LION v4 4B,structured-output,false,,,sos tiram,soy sauce
763,13,Gemma-SEA-LION v4 4B,structured-output,false,,,kicap manis,sweet soy sauce
763,13,Gemma-SEA-LION v4 4B,structured-output,false,,,sos tomato,tomato sauce
763,13,Gemma-SEA-LION v4 4B,structured-output,false,,,sos cili,chili sauce
763,13,Gemma-SEA-LION v4 4B,structured-output,false,,,petis udang,shrimp paste
763,13,Gemma-SEA-LION v4 4B,structured-output,false,,,sayur sawi,cabbage
763,13,Gemma-SEA-LION v4 4B,structured-output,false,,,lada besar,large onions
763,13,Gemma-SEA-LION v4 4B,structured-output,false,,,daun sup,coriander leaves
764,14,Gemma-SEA-LION v4 4B,structured-output,false,,,gula,sugar
764,14,Gemma-SEA-LION v4 4B,structured-output,false,,,whipping cream,whipping cream
764,14,Gemma-SEA-LION v4 4B,structured-output,false,,,unsalted butter,unsalted butter
764,14,Gemma-SEA-LION v4 4B,structured-output,false,,,eseni vanila,vanilla essence
764,14,Gemma-SEA-LION v4 4B,structured-output,false,garam,salt,garam,salt
764,14,Gemma-SEA-LION v4 4B,structured-output,false,,,cornflakes,cornflakes
766,16,Gemma-SEA-LION v4 4B,structured-output,false,,,tembikai,watermelon
766,16,Gemma-SEA-LION v4 4B,structured-output,false,,,limau kasturi,lime
766,16,Gemma-SEA-LION v4 4B,structured-output,false,,,laici,ladyfinger
766,16,Gemma-SEA-LION v4 4B,structured-output,false,,,air sparkling,sparkling water
766,16,Gemma-SEA-LION v4 4B,structured-output,false,,,sunquick,Sunquick orange juice
766,16,Gemma-SEA-LION v4 4B,structured-output,false,,,ice,ice cubes
767,17,Gemma-SEA-LION v4 4B,structured-output,false,,,daging frozen,frozen meat
767,17,Gemma-SEA-LION v4 4B,structured-output,false,,,bawang merah,red onion
767,17,Gemma-SEA-LION v4 4B,structured-output,false,,,bawang putih,garlic cloves
767,17,Gemma-SEA-LION v4 4B,structured-output,false,,,cili kisar,ground chili
767,17,Gemma-SEA-LION v4 4B,structured-output,false,,,sos tiram,soy sauce
767,17,Gemma-SEA-LION v4 4B,structured-output,false,,,sos tomato,tomato sauce
767,17,Gemma-SEA-LION v4 4B,structured-output,false,,,sos cili,chili sauce
767,17,Gemma-SEA-LION v4 4B,structured-output,false,,,kicap manis,sweet soy sauce
767,17,Gemma-SEA-LION v4 4B,structured-output,false,,,pati ayam,chicken powder
767,17,Gemma-SEA-LION v4 4B,structured-output,false,,,macaroni,macaroni
767,17,Gemma-SEA-LION v4 4B,structured-output,false,,,lada benggala,bell pepper
768,18,Gemma-SEA-LION v4 4B,structured-output,false,air,water,air,water
768,18,Gemma-SEA-LION v4 4B,structured-output,false,air,water,air,water
768,18,Gemma-SEA-LION v4 4B,structured-output,false,,,yis,yeast
768,18,Gemma-SEA-LION v4 4B,structured-output,false,,,brown sugar,brown sugar
768,18,Gemma-SEA-LION v4 4B,structured-output,false,,,tepung gandum,wheat flour
768,18,Gemma-SEA-LION v4 4B,structured-output,false,,,sosej,hotdogs
768,18,Gemma-SEA-LION v4 4B,structured-output,false,,,soda bicarbonate,baking soda
768,18,Gemma-SEA-LION v4 4B,structured-output,false,,,cheese cheddar,cheddar cheese
768,18,Gemma-SEA-LION v4 4B,structured-output,false,,,cooking cream,cooking cream
768,18,Gemma-SEA-LION v4 4B,structured-output,false,garam,salt,garam,salt
769,19,Gemma-SEA-LION v4 4B,structured-output,false,,,bawang merah,red onion
769,19,Gemma-SEA-LION v4 4B,structured-output,false,,,daun kucai,chives
769,19,Gemma-SEA-LION v4 4B,structured-output,false,,,lada besar,large chili
769,19,Gemma-SEA-LION v4 4B,structured-output,false,,,crab stick,crab sticks
769,19,Gemma-SEA-LION v4 4B,structured-output,false,tepung gandum,wheat flour,tepung gandum,wheat flour
769,19,Gemma-SEA-LION v4 4B,structured-output,false,,,pati ayam,chicken stock cube
769,19,Gemma-SEA-LION v4 4B,structured-output,false,,,ikan bilis,dried anchovies
769,19,Gemma-SEA-LION v4 4B,structured-output,false,garam biasa,salt,garam,salt
769,19,Gemma-SEA-LION v4 4B,structured-output,false,,,F&N Club Soda Water,F&N Club Soda Water
769,19,Gemma-SEA-LION v4 4B,structured-output,false,,,F&N Ice Cream Soda,F&N Ice Cream Soda
770,20,Gemma-SEA-LION v4 4B,structured-output,false,,,kacang tanah,peanut
770,20,Gemma-SEA-LION v4 4B,structured-output,false,bawang merah,red onions,bawang merah,red onion
770,20,Gemma-SEA-LION v4 4B,structured-output,false,,,serai,lemongrass
770,20,Gemma-SEA-LION v4 4B,structured-output,false,,,lengkuas,ginger
770,20,Gemma-SEA-LION v4 4B,structured-output,false,,,halia,galangal
770,20,Gemma-SEA-LION v4 4B,structured-output,false,,,biji buah keras,star fruit
770,20,Gemma-SEA-LION v4 4B,structured-output,false,,,bawang putih,garlic
770,20,Gemma-SEA-LION v4 4B,structured-output,false,,,udang kering,dried shrimp
770,20,Gemma-SEA-LION v4 4B,structured-output,false,,,cili kisar,ground chili
770,20,Gemma-SEA-LION v4 4B,structured-output,false,,,ketuk kecik gula melaka,small palm sugar
770,20,Gemma-SEA-LION v4 4B,structured-output,false,garam,salt,garam,salt
771,21,Gemma-SEA-LION v4 4B,structured-output,false,air,Water,air,water
771,21,Gemma-SEA-LION v4 4B,structured-output,false,air,Water,air,water
771,21,Gemma-SEA-LION v4 4B,structured-output,false,air,Water,air,water
771,21,Gemma-SEA-LION v4 4B,structured-output,false,air,Water,air,water
771,21,Gemma-SEA-LION v4 4B,structured-output,false,air,Water,air,water
771,21,Gemma-SEA-LION v4 4B,structured-output,false,air,Water,air,water
771,21,Gemma-SEA-LION v4 4B,structured-output,false,yeast,Yeast,yeast,yeast
771,21,Gemma-SEA-LION v4 4B,structured-output,false,brown sugar,Brown sugar,brown sugar,brown sugar
771,21,Gemma-SEA-LION v4 4B,structured-output,false,tepung gandum,Wheat flour,tepung gandum,wheat flour
771,21,Gemma-SEA-LION v4 4B,structured-output,false,soda bicarbonat,Sodium bicarbonate,soda bicarbonat,baking soda
771,21,Gemma-SEA-LION v4 4B,structured-output,false,butter,Butter,butter,melted butter
774,24,Gemma-SEA-LION v4 4B,structured-output,false,,,half cawan cooking cream,half cup cooking cream
774,24,Gemma-SEA-LION v4 4B,structured-output,false,,,two cawan chocolate chips,two cups chocolate chips
774,24,Gemma-SEA-LION v4 4B,structured-output,false,,,one kotak kecil whipping cream yang sejuk,one small box of cold whipped cream
775,25,Gemma-SEA-LION v4 4B,structured-output,false,black pepper,Black pepper,sudut kecil black pepper,black pepper
775,25,Gemma-SEA-LION v4 4B,structured-output,false,,,tiga ulas bawang putih,three cloves garlic
775,25,Gemma-SEA-LION v4 4B,structured-output,false,,,tiga akar ketumbar,three roots of coriander
775,25,Gemma-SEA-LION v4 4B,structured-output,false,,,satu biji bawang merah,one red onion
775,25,Gemma-SEA-LION v4 4B,structured-output,false,,,serai sebatang,one lemongrass stalk
775,25,Gemma-SEA-LION v4 4B,structured-output,false,,,air,water
775,25,Gemma-SEA-LION v4 4B,structured-output,false,sup bunjut ikan,Fish soup spice pouch,sup bunjut ikan,fish stock
775,25,Gemma-SEA-LION v4 4B,structured-output,false,,,serbuk perasa,flavor powder
775,25,Gemma-SEA-LION v4 4B,structured-output,false,,,garam,salt
775,25,Gemma-SEA-LION v4 4B,structured-output,false,,,gula serbuk,powdered sugar
775,25,Gemma-SEA-LION v4 4B,structured-output,false,cili padi,Bird's eye chilies,cili padi,bird's eye chili
775,25,Gemma-SEA-LION v4 4B,structured-output,false,ikan merah,Red snapper,ikan merah,red snapper
775,25,Gemma-SEA-LION v4 4B,structured-output,false,ikan merah,Red snapper,ikan merah,red snapper
775,25,Gemma-SEA-LION v4 4B,structured-output,false,tomato,Tomato,tomato,tomato
776,26,Gemma-SEA-LION v4 4B,structured-output,false,tepung gandum,Wheat flour,tepung gandum,wheat flour
776,26,Gemma-SEA-LION v4 4B,structured-output,false,garam,Salt,garam,salt
776,26,Gemma-SEA-LION v4 4B,structured-output,false,cinnamon,Cinnamon powder,cinnamon,cinnamon
776,26,Gemma-SEA-LION v4 4B,structured-output,false,baking powder,Baking powder,baking powder,baking powder
776,26,Gemma-SEA-LION v4 4B,structured-output,false,gula,Sugar,gula,sugar
776,26,Gemma-SEA-LION v4 4B,structured-output,false,telur,Egg,telur,egg
776,26,Gemma-SEA-LION v4 4B,structured-output,false,esen vanila,Vanilla essence,esen vanila,vanilla essence
776,26,Gemma-SEA-LION v4 4B,structured-output,false,fresh milk,Fresh milk,fresh milk,fresh milk
776,26,Gemma-SEA-LION v4 4B,structured-output,false,butter,Butter,butter,butter
776,26,Gemma-SEA-LION v4 4B,structured-output,false,apple hijau,Green apple,apple hijau,green apple
777,27,Gemma-SEA-LION v4 4B,structured-output,false,siakap,Barramundi,siakap,whole seabass
777,27,Gemma-SEA-LION v4 4B,structured-output,false,serai,Lemongrass,serai,lemongrass
777,27,Gemma-SEA-LION v4 4B,structured-output,false,serai,Lemongrass,serai,lemongrass
777,27,Gemma-SEA-LION v4 4B,structured-output,false,halia,Ginger,halia,garlic
777,27,Gemma-SEA-LION v4 4B,structured-output,false,halia,Ginger,halia,garlic
777,27,Gemma-SEA-LION v4 4B,structured-output,false,bawang putih,Garlic,halia,garlic
777,27,Gemma-SEA-LION v4 4B,structured-output,false,daun limau purut,Kaffir lime leaves,daun limau purut,lime leaves
777,27,Gemma-SEA-LION v4 4B,structured-output,false,cili padi,Bird's eye chilies,cili padi,bird's eye chili
777,27,Gemma-SEA-LION v4 4B,structured-output,false,santan,Coconut milk,santan,coconut milk
777,27,Gemma-SEA-LION v4 4B,structured-output,false,air,Water,air,water
777,27,Gemma-SEA-LION v4 4B,structured-output,false,sos ikan,Fish sauce,sos ikan,fish sauce
777,27,Gemma-SEA-LION v4 4B,structured-output,false,,,garam gula serbuk perasa,salt sugar powder seasoning
778,28,Gemma-SEA-LION v4 4B,structured-output,false,kurma,Dates,kurma,dates
778,28,Gemma-SEA-LION v4 4B,structured-output,false,kurma,Dates,kurma,dates
778,28,Gemma-SEA-LION v4 4B,structured-output,false,,,dash lady full cream milk,full cream milk
778,28,Gemma-SEA-LION v4 4B,structured-output,false,santan,Coconut milk,santan,coconut cream
778,28,Gemma-SEA-LION v4 4B,structured-output,false,chia seeds,Chia seeds,chia seeds,chia seeds
778,28,Gemma-SEA-LION v4 4B,structured-output,false,pisang,Banana,pisang,banana
778,28,Gemma-SEA-LION v4 4B,structured-output,false,peanut butter,Peanut butter,peanut butter,peanut butter
778,28,Gemma-SEA-LION v4 4B,structured-output,false,coklat cip,Chocolate chips,coklat cip,chocolate chips
779,29,Gemma-SEA-LION v4 4B,structured-output,false,bawang putih,Garlic,bawang putih,garlic
779,29,Gemma-SEA-LION v4 4B,structured-output,false,halia,Ginger,halia,ginger
779,29,Gemma-SEA-LION v4 4B,structured-output,false,halia,Ginger,lengkuas,ginger
779,29,Gemma-SEA-LION v4 4B,structured-output,false,lengkuas,Galangal,lengkuas,ginger
779,29,Gemma-SEA-LION v4 4B,structured-output,false,kunyit hidup,Fresh turmeric,kunyit hidup,fresh turmeric root
779,29,Gemma-SEA-LION v4 4B,structured-output,false,biji ketumbar,Coriander seeds,biji ketumbar,coriander seeds
779,29,Gemma-SEA-LION v4 4B,structured-output,false,jintan putih,Cumin seeds,jintan putih,white cumin seeds
779,29,Gemma-SEA-LION v4 4B,structured-output,false,buah keras,Candlenuts,buah keras,macadamia nuts
779,29,Gemma-SEA-LION v4 4B,structured-output,false,ayam,Chicken,ayam,chicken
779,29,Gemma-SEA-LION v4 4B,structured-output,false,santan,Coconut milk,santan,coconut milk
779,29,Gemma-SEA-LION v4 4B,structured-output,false,daun lima purut,Kaffir lime leaves,daun lima purut,five leaves basil
