experiment_id,video_id,model_name,technique_name,rag_enabled,gt_energy_kcal,gt_protein_g,gt_fat_g,gt_carbohydrate_g,pred_energy_kcal,pred_protein_g,pred_fat_g,pred_carbohydrate_g
678,28,Gemma-SEA-LION v4 4B,few-shot,false,195.6,4.0,9.6,24.0,320.0,8.0,15.0,32.0
679,29,Gemma-SEA-LION v4 4B,few-shot,false,37.2,1.6,0.12,8.25,20.0,0.5,0.5,1.3
679,29,Gemma-SEA-LION v4 4B,few-shot,false,8.0,0.18,0.08,1.8,0.0,0.1,0.0,0.3
679,29,Gemma-SEA-LION v4 4B,few-shot,false,4.5,0.1,0.03,0.85,0.0,0.1,0.0,0.3
679,29,Gemma-SEA-LION v4 4B,few-shot,false,93.6,2.91,0.99,20.1,4.0,0.4,0.1,2.5
679,29,Gemma-SEA-LION v4 4B,few-shot,false,14.9,0.6,0.9,2.75,28.0,2.4,1.7,3.2
679,29,Gemma-SEA-LION v4 4B,few-shot,false,18.8,0.9,1.1,2.2,18.0,1.2,1.2,1.6
679,29,Gemma-SEA-LION v4 4B,few-shot,false,650.0,8.5,68.0,8.0,80.0,6.0,1.5,13.0
679,29,Gemma-SEA-LION v4 4B,few-shot,false,,,,,0.0,0.0,0.0,0.0
679,29,Gemma-SEA-LION v4 4B,few-shot,false,202.2,10.8,9.6,30.0,4.0,0.2,0.1,1.3
679,29,Gemma-SEA-LION v4 4B,few-shot,false,4.5,0.1,0.03,0.85,6.0,0.4,0.3,2.8
679,29,Gemma-SEA-LION v4 4B,few-shot,false,19.8,0.36,0.1,5.06,8.0,0.6,0.4,3.2
679,29,Gemma-SEA-LION v4 4B,few-shot,false,,,,,0.0,0.1,0.0,0.2
679,29,Gemma-SEA-LION v4 4B,few-shot,false,9.4,0.29,0.1,2.01,2.0,0.2,0.1,0.8
679,29,Gemma-SEA-LION v4 4B,few-shot,false,40.0,1.1,0.1,9.3,40.0,1.4,0.5,13.0
679,29,Gemma-SEA-LION v4 4B,few-shot,false,6.0,0.28,0.06,1.32,0.0,0.0,0.0,0.0
680,30,Gemma-SEA-LION v4 4B,few-shot,false,79.5,2.82,0.96,14.7,348.0,8.9,6.7,53.4
680,30,Gemma-SEA-LION v4 4B,few-shot,false,207.0,3.5,11.0,24.0,348.0,6.7,17.5,12.8
680,30,Gemma-SEA-LION v4 4B,few-shot,false,,,,,142.0,3.5,7.5,12.8
681,31,Gemma-SEA-LION v4 4B,few-shot,false,29.8,1.28,0.1,6.6,20.0,0.5,0.3,1.2
681,31,Gemma-SEA-LION v4 4B,few-shot,false,60.0,2.85,0.6,13.2,0.0,0.0,0.0,1.5
681,31,Gemma-SEA-LION v4 4B,few-shot,false,107.5,0.14,12.15,0.01,307.0,0.0,30.5,0.0
681,31,Gemma-SEA-LION v4 4B,few-shot,false,6.5,0.37,0.36,1.08,15.0,0.4,0.2,1.8
681,31,Gemma-SEA-LION v4 4B,few-shot,false,20.1,1.02,1.14,1.5,230.0,8.0,16.0,13.0
681,31,Gemma-SEA-LION v4 4B,few-shot,false,47.8,5.4,2.8,0.0,15.0,1.8,0.3,2.4
681,31,Gemma-SEA-LION v4 4B,few-shot,false,48.1,1.2,1.35,8.25,230.0,1.0,0.5,34.0
681,31,Gemma-SEA-LION v4 4B,few-shot,false,241.8,15.0,19.8,0.78,365.0,24.0,31.7,6.3
681,31,Gemma-SEA-LION v4 4B,few-shot,false,,,,,300.0,7.0,12.0,36.0
682,32,Gemma-SEA-LION v4 4B,few-shot,false,,,,,145.0,0.8,1.2,30.6
682,32,Gemma-SEA-LION v4 4B,few-shot,false,483.8,0.0,0.0,125.0,238.0,0.0,0.0,60.0
682,32,Gemma-SEA-LION v4 4B,few-shot,false,241.9,0.0,0.0,62.5,238.0,0.0,0.0,60.0
682,32,Gemma-SEA-LION v4 4B,few-shot,false,1.5,0.02,0.01,0.49,0.0,0.0,0.0,0.0
682,32,Gemma-SEA-LION v4 4B,few-shot,false,910.0,25.0,2.5,190.0,675.0,11.4,3.0,120.0
682,32,Gemma-SEA-LION v4 4B,few-shot,false,483.8,0.0,0.0,125.0,800.0,0.0,0.0,200.0
682,32,Gemma-SEA-LION v4 4B,few-shot,false,241.9,0.0,0.0,62.5,800.0,0.0,0.0,200.0
682,32,Gemma-SEA-LION v4 4B,few-shot,false,5.3,0.0,0.0,2.8,0.0,0.0,0.0,0.1
682,32,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,32,Gemma-SEA-LION v4 4B,few-shot,false,70.4,5.7,1.68,8.38,390.0,18.0,12.0,34.0
682,32,Gemma-SEA-LION v4 4B,few-shot,false,77.5,6.5,5.5,0.55,78.0,6.3,4.6,0.8
682,32,Gemma-SEA-LION v4 4B,few-shot,false,14.4,0.01,0.01,0.65,0.0,0.0,0.0,0.0
682,32,Gemma-SEA-LION v4 4B,few-shot,false,215.1,0.27,24.3,0.03,250.0,1.2,27.0,0.3
683,33,Gemma-SEA-LION v4 4B,few-shot,false,104.3,4.48,0.35,23.1,20.0,0.5,0.3,2.4
683,33,Gemma-SEA-LION v4 4B,few-shot,false,297.0,72.0,0.9,0.6,135.0,20.5,8.2,1.3
683,33,Gemma-SEA-LION v4 4B,few-shot,false,184.0,31.2,2.8,6.2,80.0,16.0,6.5,0.8
683,33,Gemma-SEA-LION v4 4B,few-shot,false,224.0,18.0,4.0,26.0,40.0,8.0,2.3,1.8
683,33,Gemma-SEA-LION v4 4B,few-shot,false,,,,,0.0,0.0,0.0,0.0
683,33,Gemma-SEA-LION v4 4B,few-shot,false,7.6,0.21,0.04,1.65,20.0,3.0,0.5,2.0
683,33,Gemma-SEA-LION v4 4B,few-shot,false,14.8,0.5,0.11,3.45,0.0,0.1,0.0,0.0
683,33,Gemma-SEA-LION v4 4B,few-shot,false,32.8,0.72,0.16,8.0,42.0,0.7,0.3,9.6
683,33,Gemma-SEA-LION v4 4B,few-shot,false,,,,,0.0,0.0,0.0,0.0
683,33,Gemma-SEA-LION v4 4B,few-shot,false,44.2,0.0,5.0,0.0,85.0,0.5,9.2,0.0
683,33,Gemma-SEA-LION v4 4B,few-shot,false,,,,,25.0,1.5,0.3,6.0
683,33,Gemma-SEA-LION v4 4B,few-shot,false,,,,,0.0,0.8,0.0,15.0
683,33,Gemma-SEA-LION v4 4B,few-shot,false,77.5,6.5,5.5,0.55,78.0,6.3,4.6,0.9
685,35,Gemma-SEA-LION v4 4B,few-shot,false,483.8,0.0,0.0,125.0,774.0,0.0,0.0,100.0
685,35,Gemma-SEA-LION v4 4B,few-shot,false,,,,,938.0,18.0,92.0,37.0
685,35,Gemma-SEA-LION v4 4B,few-shot,false,310.0,26.0,22.0,2.2,516.0,13.0,34.0,13.0
685,35,Gemma-SEA-LION v4 4B,few-shot,false,,,,,410.0,3.0,13.0,62.0
685,35,Gemma-SEA-LION v4 4B,few-shot,false,427.5,7.75,42.5,5.12,364.0,9.0,31.0,4.0
685,35,Gemma-SEA-LION v4 4B,few-shot,false,14.4,0.01,0.01,0.65,0.0,0.0,0.0,0.0
685,35,Gemma-SEA-LION v4 4B,few-shot,false,159.0,5.64,1.92,29.4,160.0,6.0,7.0,30.0
686,36,Gemma-SEA-LION v4 4B,few-shot,false,60.0,1.3,0.1,15.0,75.0,0.7,0.8,20.4
686,36,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,36,Gemma-SEA-LION v4 4B,few-shot,false,1385.0,9.0,1.0,375.0,167.0,1.7,0.4,38.6
686,36,Gemma-SEA-LION v4 4B,few-shot,false,38.7,0.0,0.0,10.0,0.0,0.0,0.0,50.0
686,36,Gemma-SEA-LION v4 4B,few-shot,false,112.5,0.0,0.0,28.2,173.0,0.5,0.9,72.0
687,37,Gemma-SEA-LION v4 4B,few-shot,false,72.0,2.5,0.1,16.8,40.0,0.7,0.6,9.5
687,37,Gemma-SEA-LION v4 4B,few-shot,false,100.0,4.75,1.0,22.0,8.0,0.1,0.1,1.3
687,37,Gemma-SEA-LION v4 4B,few-shot,false,12.0,0.57,0.12,2.64,8.0,0.1,0.1,1.3
687,37,Gemma-SEA-LION v4 4B,few-shot,false,60.0,2.85,0.6,13.2,15.0,0.3,0.3,2.8
687,37,Gemma-SEA-LION v4 4B,few-shot,false,29.8,1.28,0.1,6.6,17.0,1.2,0.2,1.3
687,37,Gemma-SEA-LION v4 4B,few-shot,false,9.9,0.18,0.05,2.53,35.0,0.7,0.5,6.8
687,37,Gemma-SEA-LION v4 4B,few-shot,false,15.6,0.48,0.17,3.35,5.0,0.1,0.1,0.3
687,37,Gemma-SEA-LION v4 4B,few-shot,false,,,,,60.0,21.0,35.0,0.6
687,37,Gemma-SEA-LION v4 4B,few-shot,false,,,,,0.0,0.0,0.0,0.0
687,37,Gemma-SEA-LION v4 4B,few-shot,false,287.5,2.88,30.0,7.5,350.0,3.0,30.0,9.0
687,37,Gemma-SEA-LION v4 4B,few-shot,false,77.5,6.5,5.5,0.55,156.0,13.0,11.0,1.6
687,37,Gemma-SEA-LION v4 4B,few-shot,false,19.5,0.6,0.0,4.5,10.0,1.0,0.2,2.0
687,37,Gemma-SEA-LION v4 4B,few-shot,false,15.0,0.35,0.1,5.5,25.0,0.8,0.3,7.5
688,38,Gemma-SEA-LION v4 4B,few-shot,false,239.0,27.0,14.0,0.0,218.0,64.2,12.4,0.8
688,38,Gemma-SEA-LION v4 4B,few-shot,false,80.0,3.8,0.8,17.6,16.0,0.6,0.3,4.1
688,38,Gemma-SEA-LION v4 4B,few-shot,false,,,,,32.0,1.2,0.4,9.5
688,38,Gemma-SEA-LION v4 4B,few-shot,false,,,,,7.5,0.6,0.1,1.2
688,38,Gemma-SEA-LION v4 4B,few-shot,false,110.4,0.3,0.18,27.6,56.0,1.2,2.4,9.5
688,38,Gemma-SEA-LION v4 4B,few-shot,false,7.6,0.21,0.04,1.65,15.0,2.0,0.3,1.5
688,38,Gemma-SEA-LION v4 4B,few-shot,false,19.5,0.6,0.0,4.5,8.0,0.6,0.2,1.8
688,38,Gemma-SEA-LION v4 4B,few-shot,false,5.2,0.76,0.0,0.54,20.0,2.5,0.5,0.6
688,38,Gemma-SEA-LION v4 4B,few-shot,false,19.8,0.36,0.1,5.06,15.0,0.8,0.2,3.5
688,38,Gemma-SEA-LION v4 4B,few-shot,false,,,,,5.0,0.2,0.1,1.2
689,39,Gemma-SEA-LION v4 4B,few-shot,false,3640.0,100.0,10.0,760.0,3728.0,13.4,14.5,68.7
689,39,Gemma-SEA-LION v4 4B,few-shot,false,22.8,2.8,0.53,2.87,65.0,2.8,1.3,12.5
689,39,Gemma-SEA-LION v4 4B,few-shot,false,116.1,0.0,0.0,30.0,116.0,0.0,0.0,25.0
689,39,Gemma-SEA-LION v4 4B,few-shot,false,,,,,0.0,0.0,0.0,0.0
689,39,Gemma-SEA-LION v4 4B,few-shot,false,,,,,30.0,0.7,0.8,6.0
689,39,Gemma-SEA-LION v4 4B,few-shot,false,,,,,41.0,0.8,0.2,9.6
689,39,Gemma-SEA-LION v4 4B,few-shot,false,,,,,28.0,2.8,0.4,3.6
689,39,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,39,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,39,Gemma-SEA-LION v4 4B,few-shot,false,,,,,16.0,1.2,0.2,2.4
689,39,Gemma-SEA-LION v4 4B,few-shot,false,100.0,4.75,1.0,22.0,70.0,2.0,3.5,8.0
689,39,Gemma-SEA-LION v4 4B,few-shot,false,60.0,2.85,0.6,13.2,15.0,0.6,0.2,2.4
689,39,Gemma-SEA-LION v4 4B,few-shot,false,14.9,0.64,0.05,3.3,17.0,1.0,0.4,1.2
689,39,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,39,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,39,Gemma-SEA-LION v4 4B,few-shot,false,112.5,0.0,0.0,28.2,116.0,0.0,0.0,25.0
689,39,Gemma-SEA-LION v4 4B,few-shot,false,7.9,1.21,0.0,0.73,10.0,2.0,0.3,1.2
690,40,Gemma-SEA-LION v4 4B,few-shot,false,59.4,1.08,0.3,15.18,7.0,0.1,0.1,2.5
690,40,Gemma-SEA-LION v4 4B,few-shot,false,72.0,2.5,0.1,16.8,43.0,1.0,0.6,9.5
690,40,Gemma-SEA-LION v4 4B,few-shot,false,,,,,13.0,0.7,0.2,1.3
690,40,Gemma-SEA-LION v4 4B,few-shot,false,,,,,8.0,0.2,0.1,2.0
690,40,Gemma-SEA-LION v4 4B,few-shot,false,185.2,41.25,1.88,1.12,70.0,16.0,4.5,3.0
690,40,Gemma-SEA-LION v4 4B,few-shot,false,12.0,0.57,0.12,2.64,25.0,1.0,0.3,4.0
690,40,Gemma-SEA-LION v4 4B,few-shot,false,195.0,8.4,8.4,33.6,60.0,2.0,2.8,6.0
690,40,Gemma-SEA-LION v4 4B,few-shot,false,6.0,0.28,0.06,1.32,15.0,0.5,0.2,2.0
690,40,Gemma-SEA-LION v4 4B,few-shot,false,239.0,27.0,14.0,0.0,336.0,70.0,18.0,0.6
690,40,Gemma-SEA-LION v4 4B,few-shot,false,1150.0,11.5,120.0,30.0,630.0,7.0,58.0,9.0
690,40,Gemma-SEA-LION v4 4B,few-shot,false,,,,,0.0,0.0,0.0,0.0
690,40,Gemma-SEA-LION v4 4B,few-shot,false,,,,,0.0,0.0,0.0,14.0
690,40,Gemma-SEA-LION v4 4B,few-shot,false,,,,,0.0,0.0,0.0,0.0
690,40,Gemma-SEA-LION v4 4B,few-shot,false,,,,,140.0,8.0,7.0,4.0
690,40,Gemma-SEA-LION v4 4B,few-shot,false,,,,,90.0,,3.5,2.0
691,41,Gemma-SEA-LION v4 4B,few-shot,false,105.0,8.5,2.5,12.5,137.0,7.3,9.5,12.4
691,41,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,41,Gemma-SEA-LION v4 4B,few-shot,false,319.3,0.0,0.0,82.5,548.0,0.0,0.0,130.0
691,41,Gemma-SEA-LION v4 4B,few-shot,false,325.0,40.0,7.6,41.0,25.0,0.8,0.3,2.4
691,41,Gemma-SEA-LION v4 4B,few-shot,false,77.5,6.5,5.5,0.55,238.0,16.0,15.0,1.3
691,41,Gemma-SEA-LION v4 4B,few-shot,false,155.0,13.0,11.0,1.1,238.0,16.0,15.0,1.3
691,41,Gemma-SEA-LION v4 4B,few-shot,false,331.2,11.75,4.0,61.25,630.0,18.0,18.0,63.0
691,41,Gemma-SEA-LION v4 4B,few-shot,false,2650.0,94.0,32.0,490.0,630.0,18.0,18.0,63.0
691,41,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,41,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,41,Gemma-SEA-LION v4 4B,few-shot,false,270.0,0.0,30.0,0.0,364.0,0.0,35.0,0.0
691,41,Gemma-SEA-LION v4 4B,few-shot,false,270.0,0.0,30.0,0.0,364.0,0.0,35.0,0.0
691,41,Gemma-SEA-LION v4 4B,few-shot,false,84.0,8.4,5.1,0.93,315.0,14.0,24.0,2.5
691,41,Gemma-SEA-LION v4 4B,few-shot,false,74.5,3.2,0.25,16.5,17.0,0.6,0.5,1.3
691,41,Gemma-SEA-LION v4 4B,few-shot,false,1.8,0.15,0.04,0.32,12.0,0.7,0.3,2.0
692,42,Gemma-SEA-LION v4 4B,few-shot,false,36.0,1.25,0.05,8.4,32.0,0.9,0.4,6.8
692,42,Gemma-SEA-LION v4 4B,few-shot,false,22.3,0.96,0.07,4.95,7.8,0.6,0.2,1.3
692,42,Gemma-SEA-LION v4 4B,few-shot,false,50000.0,5200.0,3400.0,0.0,1086.0,93.2,73.4,0.0
692,42,Gemma-SEA-LION v4 4B,few-shot,false,3.2,0.18,0.18,0.54,15.0,1.1,0.3,2.4
692,42,Gemma-SEA-LION v4 4B,few-shot,false,77.0,2.0,0.1,17.0,77.0,2.0,0.4,15.2
692,42,Gemma-SEA-LION v4 4B,few-shot,false,48.8,2.1,2.1,8.4,25.0,1.6,1.3,5.2
692,42,Gemma-SEA-LION v4 4B,few-shot,false,3.0,0.14,0.03,0.66,16.0,0.7,0.2,2.4
692,42,Gemma-SEA-LION v4 4B,few-shot,false,15.6,0.48,0.17,3.35,5.0,0.2,0.1,0.3
692,42,Gemma-SEA-LION v4 4B,few-shot,false,11.2,0.54,0.66,1.32,0.6,0.1,0.1,0.1
692,42,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,42,Gemma-SEA-LION v4 4B,few-shot,false,11.5,0.6,0.08,2.1,25.0,1.6,1.3,5.2
692,42,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,43,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,43,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,43,Gemma-SEA-LION v4 4B,few-shot,false,1072.0,54.4,60.8,80.0,208.0,9.6,14.5,13.8
693,43,Gemma-SEA-LION v4 4B,few-shot,false,536.0,27.2,30.4,40.0,208.0,9.6,14.5,13.8
693,43,Gemma-SEA-LION v4 4B,few-shot,false,,,,,0.0,0.0,0.0,35.0
693,43,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,43,Gemma-SEA-LION v4 4B,few-shot,false,79.2,0.0,0.0,19.8,35.0,0.1,0.1,8.3
693,43,Gemma-SEA-LION v4 4B,few-shot,false,66.0,0.8,0.4,17.0,60.0,1.0,0.5,14.0
693,43,Gemma-SEA-LION v4 4B,few-shot,false,66.0,0.8,0.4,17.0,60.0,1.0,0.5,14.0
693,43,Gemma-SEA-LION v4 4B,few-shot,false,,,,,25.0,0.4,0.3,6.0
693,43,Gemma-SEA-LION v4 4B,few-shot,false,332.0,0.2,0.2,83.0,45.0,0.5,0.3,12.0
694,44,Gemma-SEA-LION v4 4B,few-shot,false,106.8,1.32,0.36,27.6,193.0,1.5,0.5,37.4
694,44,Gemma-SEA-LION v4 4B,few-shot,false,89.0,1.1,0.3,23.0,193.0,1.5,0.5,37.4
694,44,Gemma-SEA-LION v4 4B,few-shot,false,77.5,6.5,5.5,0.55,78.0,6.3,4.9,0.8
694,44,Gemma-SEA-LION v4 4B,few-shot,false,155.0,13.0,11.0,1.1,78.0,6.3,4.9,0.8
694,44,Gemma-SEA-LION v4 4B,few-shot,false,77.5,6.5,5.5,0.55,78.0,6.3,4.9,0.8
694,44,Gemma-SEA-LION v4 4B,few-shot,false,972.5,42.5,17.25,165.0,365.0,8.7,6.2,53.0
694,44,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,44,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,44,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,44,Gemma-SEA-LION v4 4B,few-shot,false,7.5,0.3,0.1,1.92,0.0,0.0,0.0,0.0
694,44,Gemma-SEA-LION v4 4B,few-shot,false,7.4,0.12,0.04,2.43,0.0,0.0,0.0,0.0
694,44,Gemma-SEA-LION v4 4B,few-shot,false,107.5,0.14,12.15,0.01,105.0,0.3,30.0,0.2
694,44,Gemma-SEA-LION v4 4B,few-shot,false,59.0,10.0,0.7,3.6,200.0,15.0,13.0,16.0
694,44,Gemma-SEA-LION v4 4B,few-shot,false,60.0,1.2,0.0,13.0,64.0,1.2,0.3,14.5
694,44,Gemma-SEA-LION v4 4B,few-shot,false,106.8,1.32,0.36,27.6,105.0,1.3,0.4,23.0
694,44,Gemma-SEA-LION v4 4B,few-shot,false,89.0,1.1,0.3,23.0,105.0,1.3,0.4,23.0
694,44,Gemma-SEA-LION v4 4B,few-shot,false,60.8,0.06,0.0,16.4,64.0,0.2,0.1,17.0
694,44,Gemma-SEA-LION v4 4B,few-shot,false,371.0,13.0,1.5,75.0,235.0,13.0,3.1,46.0
694,44,Gemma-SEA-LION v4 4B,few-shot,false,371.0,13.0,1.5,75.0,235.0,13.0,3.1,46.0
694,44,Gemma-SEA-LION v4 4B,few-shot,false,250.0,26.0,17.0,0.0,230.0,24.0,16.0,0.3
694,44,Gemma-SEA-LION v4 4B,few-shot,false,250.0,26.0,17.0,0.0,230.0,24.0,16.0,0.3
694,44,Gemma-SEA-LION v4 4B,few-shot,false,600.0,20.0,48.0,20.0,120.0,7.0,7.0,8.0
694,44,Gemma-SEA-LION v4 4B,few-shot,false,,,,,35.0,,0.5,8.0
694,44,Gemma-SEA-LION v4 4B,few-shot,false,,,,,35.0,,0.5,8.0
695,45,Gemma-SEA-LION v4 4B,few-shot,false,77.5,6.5,5.5,0.55,143.0,12.6,9.5,0.7
695,45,Gemma-SEA-LION v4 4B,few-shot,false,77.5,6.5,5.5,0.55,143.0,12.6,9.5,0.7
695,45,Gemma-SEA-LION v4 4B,few-shot,false,106.8,1.32,0.36,27.6,268.0,2.3,1.4,62.8
695,45,Gemma-SEA-LION v4 4B,few-shot,false,106.8,1.32,0.36,27.6,268.0,2.3,1.4,62.8
695,45,Gemma-SEA-LION v4 4B,few-shot,false,97.8,1.5,5.1,11.4,75.0,2.7,3.2,14.5
697,47,Gemma-SEA-LION v4 4B,few-shot,false,75.0,1.75,0.5,27.5,32.0,0.7,0.4,8.3
697,47,Gemma-SEA-LION v4 4B,few-shot,false,15.0,0.35,0.1,5.5,32.0,0.7,0.4,8.3
697,47,Gemma-SEA-LION v4 4B,few-shot,false,96.3,2.4,2.7,16.5,738.0,17.6,62.1,4.8
697,47,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,47,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,47,Gemma-SEA-LION v4 4B,few-shot,false,,,,,120.0,1.5,0.5,16.3
697,47,Gemma-SEA-LION v4 4B,few-shot,false,40.2,2.04,2.28,3.0,348.0,17.6,21.6,4.8
697,47,Gemma-SEA-LION v4 4B,few-shot,false,40.2,2.04,2.28,3.0,348.0,17.6,21.6,4.8
697,47,Gemma-SEA-LION v4 4B,few-shot,false,36.5,0.0,0.1,9.0,38.0,1.0,2.5,7.3
697,47,Gemma-SEA-LION v4 4B,few-shot,false,66.0,0.8,0.4,17.0,28.0,1.2,0.3,6.7
698,48,Gemma-SEA-LION v4 4B,few-shot,false,,,,,136.0,8.2,4.8,6.3
698,48,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,48,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,48,Gemma-SEA-LION v4 4B,few-shot,false,60.0,1.2,0.0,13.0,63.0,1.2,0.5,13.4
698,48,Gemma-SEA-LION v4 4B,few-shot,false,60.0,1.2,0.0,13.0,63.0,1.2,0.5,13.4
698,48,Gemma-SEA-LION v4 4B,few-shot,false,66.0,0.8,0.4,17.0,31.0,0.6,0.4,7.3
698,48,Gemma-SEA-LION v4 4B,few-shot,false,66.0,0.8,0.4,17.0,31.0,0.6,0.4,7.3
698,48,Gemma-SEA-LION v4 4B,few-shot,false,73.0,0.4,0.1,19.0,85.0,1.0,1.2,13.8
698,48,Gemma-SEA-LION v4 4B,few-shot,false,40.2,2.04,2.28,3.0,63.0,3.5,4.8,4.8
698,48,Gemma-SEA-LION v4 4B,few-shot,false,40.2,2.04,2.28,3.0,63.0,3.5,4.8,4.8
698,48,Gemma-SEA-LION v4 4B,few-shot,false,,,,,100.0,0.4,0.0,28.0
698,48,Gemma-SEA-LION v4 4B,few-shot,false,,,,,33.0,1.0,0.3,7.4
698,48,Gemma-SEA-LION v4 4B,few-shot,false,78.0,0.45,0.3,21.0,53.0,0.6,0.3,12.7
698,48,Gemma-SEA-LION v4 4B,few-shot,false,78.0,0.45,0.3,21.0,53.0,0.6,0.3,12.7
698,48,Gemma-SEA-LION v4 4B,few-shot,false,60.0,0.0,0.0,15.0,80.0,0.3,0.0,20.0
698,48,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,48,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,48,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,48,Gemma-SEA-LION v4 4B,few-shot,false,7.4,0.16,0.04,1.86,68.0,1.3,0.3,16.0
698,48,Gemma-SEA-LION v4 4B,few-shot,false,2.2,0.17,0.03,0.42,5.0,0.3,0.1,1.0
699,49,Gemma-SEA-LION v4 4B,few-shot,false,250.0,26.0,17.0,0.0,918.0,120.0,62.4,0.0
699,49,Gemma-SEA-LION v4 4B,few-shot,false,7.5,0.3,0.1,1.92,0.0,0.0,0.0,0.0
699,49,Gemma-SEA-LION v4 4B,few-shot,false,7.5,0.3,0.1,1.92,0.0,0.0,0.0,0.0
699,49,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,49,Gemma-SEA-LION v4 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,49,Gemma-SEA-LION v4 4B,few-shot,false,93.6,2.4,2.4,15.6,310.0,7.3,15.6,37.9
699,49,Gemma-SEA-LION v4 4B,few-shot,false,18.0,0.9,0.2,3.9,26.0,1.1,0.3,6.2
699,49,Gemma-SEA-LION v4 4B,few-shot,false,18.0,0.9,0.2,3.9,26.0,1.1,0.3,6.2
699,49,Gemma-SEA-LION v4 4B,few-shot,false,7.5,0.7,0.1,1.45,8.2,1.2,0.3,2.8
699,49,Gemma-SEA-LION v4 4B,few-shot,false,7.5,0.7,0.1,1.45,8.2,1.2,0.3,2.8
699,49,Gemma-SEA-LION v4 4B,few-shot,false,26.6,4.5,0.32,1.62,120.0,10.0,7.5,6.2
699,49,Gemma-SEA-LION v4 4B,few-shot,false,,,,,214.0,2.8,23.8,4.6
699,49,Gemma-SEA-LION v4 4B,few-shot,false,9.9,0.18,0.05,2.53,23.0,0.9,0.4,8.7
699,49,Gemma-SEA-LION v4 4B,few-shot,false,14.9,0.64,0.05,3.3,17.0,1.0,0.4,1.5
699,49,Gemma-SEA-LION v4 4B,few-shot,false,11.2,0.54,0.66,1.32,26.0,0.5,3.1,1.4
700,50,Gemma-SEA-LION v4 4B,few-shot,false,50.0,0.5,0.1,13.0,43.0,0.7,0.2,13.4
700,50,Gemma-SEA-LION v4 4B,few-shot,false,12.5,0.12,0.03,3.25,43.0,0.7,0.2,13.4
700,50,Gemma-SEA-LION v4 4B,few-shot,false,50.0,0.5,0.1,13.0,43.0,0.7,0.2,13.4
700,50,Gemma-SEA-LION v4 4B,few-shot,false,287.5,2.88,30.0,7.5,378.0,4.2,31.4,8.7
700,50,Gemma-SEA-LION v4 4B,few-shot,false,230.0,2.3,24.0,6.0,378.0,4.2,31.4,8.7
700,50,Gemma-SEA-LION v4 4B,few-shot,false,,,,,0.0,0.0,0.0,0.0
