experiment_id,video_id,model_name,technique_name,rag_enabled,gt_quantity_value,gt_weight_g,pred_quantity_value,pred_weight_g
640,40,Gemma-SEA-LION v4 4B,zero-shot,false,,100.0,4.0,800.0
640,40,Gemma-SEA-LION v4 4B,zero-shot,false,2.0,500.0,2.0,400.0
640,40,Gemma-SEA-LION v4 4B,zero-shot,false,,,2.0,160.0
641,41,Gemma-SEA-LION v4 4B,zero-shot,false,1.0,250.0,1.0,240.0
641,41,Gemma-SEA-LION v4 4B,zero-shot,false,0.5,125.0,0.5,240.0
641,41,Gemma-SEA-LION v4 4B,zero-shot,false,0.33,82.5,0.25,200.0
641,41,Gemma-SEA-LION v4 4B,zero-shot,false,1.0,100.0,1.0,10.0
641,41,Gemma-SEA-LION v4 4B,zero-shot,false,1.0,50.0,2.0,160.0
641,41,Gemma-SEA-LION v4 4B,zero-shot,false,2.0,100.0,2.0,160.0
641,41,Gemma-SEA-LION v4 4B,zero-shot,false,0.5,125.0,4.5,600.0
641,41,Gemma-SEA-LION v4 4B,zero-shot,false,4.0,1000.0,4.5,600.0
641,41,Gemma-SEA-LION v4 4B,zero-shot,false,,5.0,1.5,6.0
641,41,Gemma-SEA-LION v4 4B,zero-shot,false,1.5,7.5,1.5,6.0
641,41,Gemma-SEA-LION v4 4B,zero-shot,false,2.0,30.0,2.0,30.0
641,41,Gemma-SEA-LION v4 4B,zero-shot,false,2.0,30.0,2.0,30.0
641,41,Gemma-SEA-LION v4 4B,zero-shot,false,10.0,50.0,10.0,15.0
641,41,Gemma-SEA-LION v4 4B,zero-shot,false,,5.0,1.0,10.0
641,41,Gemma-SEA-LION v4 4B,zero-shot,false,,30.0,2.0,100.0
642,42,Gemma-SEA-LION v4 4B,zero-shot,false,1.0,50.0,1.0,100.0
642,42,Gemma-SEA-LION v4 4B,zero-shot,false,3.0,15.0,3.0,15.0
642,42,Gemma-SEA-LION v4 4B,zero-shot,false,200.0,20000.0,200.0,200.0
642,42,Gemma-SEA-LION v4 4B,zero-shot,false,1.0,3.0,1.0,20.0
642,42,Gemma-SEA-LION v4 4B,zero-shot,false,2.0,100.0,2.0,150.0
642,42,Gemma-SEA-LION v4 4B,zero-shot,false,1.0,15.0,1.0,10.0
642,42,Gemma-SEA-LION v4 4B,zero-shot,false,0.5,7.5,0.5,8.0
642,42,Gemma-SEA-LION v4 4B,zero-shot,false,,5.0,,2.0
642,42,Gemma-SEA-LION v4 4B,zero-shot,false,,3.0,,1.0
642,42,Gemma-SEA-LION v4 4B,zero-shot,false,,5.0,,2.0
642,42,Gemma-SEA-LION v4 4B,zero-shot,false,,5.0,1.0,10.0
642,42,Gemma-SEA-LION v4 4B,zero-shot,false,,250.0,1.0,20.0
643,43,Gemma-SEA-LION v4 4B,zero-shot,false,400.0,400.0,400.0,400.0
643,43,Gemma-SEA-LION v4 4B,zero-shot,false,400.0,400.0,400.0,400.0
643,43,Gemma-SEA-LION v4 4B,zero-shot,false,1.0,400.0,1.0,380.0
643,43,Gemma-SEA-LION v4 4B,zero-shot,false,2.0,800.0,1.0,380.0
643,43,Gemma-SEA-LION v4 4B,zero-shot,false,,,1.0,25.0
643,43,Gemma-SEA-LION v4 4B,zero-shot,false,,5.0,1.0,1.0
643,43,Gemma-SEA-LION v4 4B,zero-shot,false,,30.0,4.0,8.0
643,43,Gemma-SEA-LION v4 4B,zero-shot,false,,100.0,1.0,200.0
643,43,Gemma-SEA-LION v4 4B,zero-shot,false,,100.0,1.0,200.0
643,43,Gemma-SEA-LION v4 4B,zero-shot,false,,,100.0,100.0
643,43,Gemma-SEA-LION v4 4B,zero-shot,false,,,1.0,200.0
643,43,Gemma-SEA-LION v4 4B,zero-shot,false,,100.0,2.0,30.0
643,43,Gemma-SEA-LION v4 4B,zero-shot,false,2.0,30.0,2.0,400.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,,120.0,2.0,200.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,2.0,100.0,2.0,200.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,2.0,100.0,1.0,50.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,1.0,50.0,1.0,50.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,,50.0,1.0,50.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,1.0,250.0,1.0,500.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,,5.0,2.0,8.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,,5.0,2.0,8.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,,5.0,2.0,8.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,,3.0,1.0,5.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,,3.0,2.0,10.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,,15.0,2.0,30.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,,100.0,1.0,240.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,,100.0,4.0,320.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,,100.0,4.0,320.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,,100.0,150.0,150.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,,100.0,150.0,150.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,1.0,400.0,1.0,200.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,,,1.0,15.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,,100.0,1.0,30.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,,100.0,1.0,30.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,,,1.0,20.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,,30.0,1.0,5.0
645,45,Gemma-SEA-LION v4 4B,zero-shot,false,,50.0,2.0,150.0
645,45,Gemma-SEA-LION v4 4B,zero-shot,false,,50.0,2.0,150.0
645,45,Gemma-SEA-LION v4 4B,zero-shot,false,,120.0,1.0,200.0
645,45,Gemma-SEA-LION v4 4B,zero-shot,false,,120.0,1.0,200.0
645,45,Gemma-SEA-LION v4 4B,zero-shot,false,1.0,30.0,2.0,100.0
647,47,Gemma-SEA-LION v4 4B,zero-shot,false,,50.0,1.0,150.0
647,47,Gemma-SEA-LION v4 4B,zero-shot,false,5.0,250.0,1.0,150.0
647,47,Gemma-SEA-LION v4 4B,zero-shot,false,,30.0,250.0,250.0
647,47,Gemma-SEA-LION v4 4B,zero-shot,false,,250.0,300.0,300.0
647,47,Gemma-SEA-LION v4 4B,zero-shot,false,,250.0,300.0,300.0
647,47,Gemma-SEA-LION v4 4B,zero-shot,false,,,120.0,120.0
647,47,Gemma-SEA-LION v4 4B,zero-shot,false,,30.0,100.0,100.0
647,47,Gemma-SEA-LION v4 4B,zero-shot,false,,30.0,100.0,100.0
647,47,Gemma-SEA-LION v4 4B,zero-shot,false,,50.0,50.0,50.0
647,47,Gemma-SEA-LION v4 4B,zero-shot,false,,100.0,3.0,60.0
648,48,Gemma-SEA-LION v4 4B,zero-shot,false,,100.0,200.0,200.0
648,48,Gemma-SEA-LION v4 4B,zero-shot,false,,100.0,200.0,200.0
648,48,Gemma-SEA-LION v4 4B,zero-shot,false,,100.0,100.0,100.0
648,48,Gemma-SEA-LION v4 4B,zero-shot,false,,100.0,100.0,100.0
648,48,Gemma-SEA-LION v4 4B,zero-shot,false,,100.0,100.0,100.0
648,48,Gemma-SEA-LION v4 4B,zero-shot,false,,200.0,200.0,200.0
648,48,Gemma-SEA-LION v4 4B,zero-shot,false,,30.0,100.0,100.0
648,48,Gemma-SEA-LION v4 4B,zero-shot,false,,30.0,100.0,100.0
648,48,Gemma-SEA-LION v4 4B,zero-shot,false,,,250.0,250.0
648,48,Gemma-SEA-LION v4 4B,zero-shot,false,,,100.0,100.0
648,48,Gemma-SEA-LION v4 4B,zero-shot,false,,150.0,150.0,150.0
648,48,Gemma-SEA-LION v4 4B,zero-shot,false,,150.0,150.0,150.0
648,48,Gemma-SEA-LION v4 4B,zero-shot,false,,30.0,250.0,250.0
650,50,Gemma-SEA-LION v4 4B,zero-shot,false,0.5,25.0,0.5,150.0
650,50,Gemma-SEA-LION v4 4B,zero-shot,false,,100.0,0.5,150.0
650,50,Gemma-SEA-LION v4 4B,zero-shot,false,,100.0,0.5,150.0
650,50,Gemma-SEA-LION v4 4B,zero-shot,false,,100.0,0.5,200.0
650,50,Gemma-SEA-LION v4 4B,zero-shot,false,0.5,125.0,0.5,200.0
650,50,Gemma-SEA-LION v4 4B,zero-shot,false,,,1.0,1000.0
650,50,Gemma-SEA-LION v4 4B,zero-shot,false,,15.0,2.0,100.0
650,50,Gemma-SEA-LION v4 4B,zero-shot,false,,20.0,0.5,100.0
650,50,Gemma-SEA-LION v4 4B,zero-shot,false,5.0,250.0,0.5,100.0
650,50,Gemma-SEA-LION v4 4B,zero-shot,false,,,1.0,50.0
650,50,Gemma-SEA-LION v4 4B,zero-shot,false,,100.0,1.0,200.0
651,1,Gemma-SEA-LION v4 4B,few-shot,false,,100.0,2.0,200.0
651,1,Gemma-SEA-LION v4 4B,few-shot,false,,5.0,1.0,3.0
651,1,Gemma-SEA-LION v4 4B,few-shot,false,,5.0,1.0,2.0
651,1,Gemma-SEA-LION v4 4B,few-shot,false,,5.0,1.0,2.0
651,1,Gemma-SEA-LION v4 4B,few-shot,false,2.0,20.0,2.0,15.0
651,1,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,100.0
651,1,Gemma-SEA-LION v4 4B,few-shot,false,,,6.0,150.0
651,1,Gemma-SEA-LION v4 4B,few-shot,false,6.0,30.0,6.0,100.0
651,1,Gemma-SEA-LION v4 4B,few-shot,false,1.0,5.0,1.0,5.0
651,1,Gemma-SEA-LION v4 4B,few-shot,false,,10.0,1.0,3.0
651,1,Gemma-SEA-LION v4 4B,few-shot,false,,5.0,5.0,10.0
651,1,Gemma-SEA-LION v4 4B,few-shot,false,,250.0,5.0,750.0
651,1,Gemma-SEA-LION v4 4B,few-shot,false,2.0,30.0,2.0,15.0
651,1,Gemma-SEA-LION v4 4B,few-shot,false,1.0,15.0,1.0,5.0
651,1,Gemma-SEA-LION v4 4B,few-shot,false,,5.0,1.0,6.0
651,1,Gemma-SEA-LION v4 4B,few-shot,false,,5.0,1.0,6.0
651,1,Gemma-SEA-LION v4 4B,few-shot,false,2.0,20.0,1.0,3.0
652,2,Gemma-SEA-LION v4 4B,few-shot,false,,250.0,1.4,236.0
652,2,Gemma-SEA-LION v4 4B,few-shot,false,,30.0,1.3,260.0
652,2,Gemma-SEA-LION v4 4B,few-shot,false,1.3,325.0,1.3,260.0
652,2,Gemma-SEA-LION v4 4B,few-shot,false,1.0,7.0,1.0,7.0
652,2,Gemma-SEA-LION v4 4B,few-shot,false,1.0,50.0,1.0,50.0
652,2,Gemma-SEA-LION v4 4B,few-shot,false,,100.0,3.5,700.0
652,2,Gemma-SEA-LION v4 4B,few-shot,false,3.0,750.0,3.5,700.0
652,2,Gemma-SEA-LION v4 4B,few-shot,false,3.5,875.0,3.5,700.0
652,2,Gemma-SEA-LION v4 4B,few-shot,false,1.0,5.0,1.0,3.0
652,2,Gemma-SEA-LION v4 4B,few-shot,false,3.0,45.0,3.0,72.0
653,3,Gemma-SEA-LION v4 4B,few-shot,false,8.0,400.0,8.0,60.0
653,3,Gemma-SEA-LION v4 4B,few-shot,false,4.0,200.0,4.0,200.0
653,3,Gemma-SEA-LION v4 4B,few-shot,false,1.0,50.0,1.0,100.0
653,3,Gemma-SEA-LION v4 4B,few-shot,false,5.0,25.0,5.0,10.0
653,3,Gemma-SEA-LION v4 4B,few-shot,false,,10.0,2.0,100.0
653,3,Gemma-SEA-LION v4 4B,few-shot,false,2.0,20.0,1.0,30.0
653,3,Gemma-SEA-LION v4 4B,few-shot,false,1.0,10.0,1.0,30.0
653,3,Gemma-SEA-LION v4 4B,few-shot,false,3.0,9.0,3.0,15.0
653,3,Gemma-SEA-LION v4 4B,few-shot,false,1.0,15.0,1.0,10.0
653,3,Gemma-SEA-LION v4 4B,few-shot,false,,,2.0,20.0
653,3,Gemma-SEA-LION v4 4B,few-shot,false,,15.0,1.0,10.0
653,3,Gemma-SEA-LION v4 4B,few-shot,false,,100.0,2.0,150.0
653,3,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,50.0
654,4,Gemma-SEA-LION v4 4B,few-shot,false,,100.0,1.0,120.0
654,4,Gemma-SEA-LION v4 4B,few-shot,false,1.0,250.0,1.0,120.0
654,4,Gemma-SEA-LION v4 4B,few-shot,false,,250.0,1.0,28.0
654,4,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,150.0
654,4,Gemma-SEA-LION v4 4B,few-shot,false,1.0,3.0,1.0,5.0
654,4,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,5.0
654,4,Gemma-SEA-LION v4 4B,few-shot,false,,,0.5,3.0
654,4,Gemma-SEA-LION v4 4B,few-shot,false,,5.0,0.5,3.0
654,4,Gemma-SEA-LION v4 4B,few-shot,false,1.0,10.0,1.0,5.0
654,4,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,15.0
654,4,Gemma-SEA-LION v4 4B,few-shot,false,,,0.5,15.0
654,4,Gemma-SEA-LION v4 4B,few-shot,false,,20.0,0.5,15.0
654,4,Gemma-SEA-LION v4 4B,few-shot,false,,20.0,0.5,15.0
654,4,Gemma-SEA-LION v4 4B,few-shot,false,,,3.0,45.0
654,4,Gemma-SEA-LION v4 4B,few-shot,false,3.0,45.0,3.0,30.0
654,4,Gemma-SEA-LION v4 4B,few-shot,false,,3.0,2.0,1.0
654,4,Gemma-SEA-LION v4 4B,few-shot,false,2.0,10.0,2.0,6.0
655,5,Gemma-SEA-LION v4 4B,few-shot,false,,100.0,1.0,300.0
655,5,Gemma-SEA-LION v4 4B,few-shot,false,2.0,30.0,2.0,14.0
655,5,Gemma-SEA-LION v4 4B,few-shot,false,,3.0,1.0,0.5
655,5,Gemma-SEA-LION v4 4B,few-shot,false,1.0,10.0,1.0,8.0
655,5,Gemma-SEA-LION v4 4B,few-shot,false,2.0,200.0,2.0,16.0
655,5,Gemma-SEA-LION v4 4B,few-shot,false,2.0,200.0,2.0,14.0
655,5,Gemma-SEA-LION v4 4B,few-shot,false,,5.0,,2.0
655,5,Gemma-SEA-LION v4 4B,few-shot,false,,5.0,1.0,7.0
655,5,Gemma-SEA-LION v4 4B,few-shot,false,,250.0,,100.0
655,5,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,10.0
655,5,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,8.0
655,5,Gemma-SEA-LION v4 4B,few-shot,false,,50.0,1.0,5.0
655,5,Gemma-SEA-LION v4 4B,few-shot,false,,5.0,2.0,10.0
656,6,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,300.0
656,6,Gemma-SEA-LION v4 4B,few-shot,false,10.0,500.0,10.0,50.0
656,6,Gemma-SEA-LION v4 4B,few-shot,false,2.0,100.0,2.0,100.0
656,6,Gemma-SEA-LION v4 4B,few-shot,false,,100.0,0.5,100.0
656,6,Gemma-SEA-LION v4 4B,few-shot,false,,80.0,0.5,100.0
656,6,Gemma-SEA-LION v4 4B,few-shot,false,5.0,25.0,5.0,10.0
656,6,Gemma-SEA-LION v4 4B,few-shot,false,,5.0,2.0,2.0
656,6,Gemma-SEA-LION v4 4B,few-shot,false,,,2.0,2.0
656,6,Gemma-SEA-LION v4 4B,few-shot,false,5.0,250.0,5.0,10.0
656,6,Gemma-SEA-LION v4 4B,few-shot,false,,15.0,1.0,2.0
657,7,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,20.0
657,7,Gemma-SEA-LION v4 4B,few-shot,false,,,3.0,150.0
657,7,Gemma-SEA-LION v4 4B,few-shot,false,,,3.0,100.0
657,7,Gemma-SEA-LION v4 4B,few-shot,false,,30.0,1.0,200.0
659,9,Gemma-SEA-LION v4 4B,few-shot,false,5.0,250.0,5.0,300.0
659,9,Gemma-SEA-LION v4 4B,few-shot,false,,120.0,5.0,300.0
659,9,Gemma-SEA-LION v4 4B,few-shot,false,4.0,60.0,4.0,160.0
659,9,Gemma-SEA-LION v4 4B,few-shot,false,,100.0,1.0,100.0
659,9,Gemma-SEA-LION v4 4B,few-shot,false,,250.0,0.5,200.0
659,9,Gemma-SEA-LION v4 4B,few-shot,false,,5.0,1.0,2.0
660,10,Gemma-SEA-LION v4 4B,few-shot,false,2.0,100.0,2.0,150.0
660,10,Gemma-SEA-LION v4 4B,few-shot,false,2.0,100.0,2.0,100.0
660,10,Gemma-SEA-LION v4 4B,few-shot,false,5.0,25.0,5.0,10.0
660,10,Gemma-SEA-LION v4 4B,few-shot,false,5.0,250.0,5.0,30.0
660,10,Gemma-SEA-LION v4 4B,few-shot,false,,15.0,2.0,30.0
660,10,Gemma-SEA-LION v4 4B,few-shot,false,,15.0,2.0,30.0
660,10,Gemma-SEA-LION v4 4B,few-shot,false,,10.0,1.0,75.0
660,10,Gemma-SEA-LION v4 4B,few-shot,false,1.0,15.0,1.0,3.0
660,10,Gemma-SEA-LION v4 4B,few-shot,false,,5.0,1.0,5.0
660,10,Gemma-SEA-LION v4 4B,few-shot,false,1.0,5.0,1.0,5.0
660,10,Gemma-SEA-LION v4 4B,few-shot,false,1.0,15.0,1.0,28.0
660,10,Gemma-SEA-LION v4 4B,few-shot,false,1.0,10.0,1.0,10.0
660,10,Gemma-SEA-LION v4 4B,few-shot,false,1.0,5.0,1.0,4.0
661,11,Gemma-SEA-LION v4 4B,few-shot,false,1.0,400.0,1.0,380.0
661,11,Gemma-SEA-LION v4 4B,few-shot,false,2.0,500.0,2.0,475.0
661,11,Gemma-SEA-LION v4 4B,few-shot,false,1.0,250.0,1.0,236.0
661,11,Gemma-SEA-LION v4 4B,few-shot,false,,30.0,0.5,230.0
661,11,Gemma-SEA-LION v4 4B,few-shot,false,,100.0,0.5,170.0
661,11,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,10.0
661,11,Gemma-SEA-LION v4 4B,few-shot,false,1.0,50.0,1.0,200.0
661,11,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,200.0
662,12,Gemma-SEA-LION v4 4B,few-shot,false,,,2.0,150.0
662,12,Gemma-SEA-LION v4 4B,few-shot,false,,,3.4,270.0
662,12,Gemma-SEA-LION v4 4B,few-shot,false,,15.0,0.5,142.0
662,12,Gemma-SEA-LION v4 4B,few-shot,false,,,0.5,230.0
662,12,Gemma-SEA-LION v4 4B,few-shot,false,,,2.0,500.0
662,12,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,5.0
662,12,Gemma-SEA-LION v4 4B,few-shot,false,,,0.2,8.0
662,12,Gemma-SEA-LION v4 4B,few-shot,false,,5.0,0.5,3.0
662,12,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,280.0
663,13,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,500.0
663,13,Gemma-SEA-LION v4 4B,few-shot,false,,,2.0,80.0
663,13,Gemma-SEA-LION v4 4B,few-shot,false,,,3.0,10.0
663,13,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,20.0
663,13,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,2.0
663,13,Gemma-SEA-LION v4 4B,few-shot,false,,,,50.0
663,13,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,30.0
663,13,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,40.0
663,13,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,250.0
663,13,Gemma-SEA-LION v4 4B,few-shot,false,,,2.0,15.0
663,13,Gemma-SEA-LION v4 4B,few-shot,false,,,4.0,20.0
663,13,Gemma-SEA-LION v4 4B,few-shot,false,,,2.0,15.0
663,13,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,5.0
663,13,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,200.0
663,13,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,150.0
664,14,Gemma-SEA-LION v4 4B,few-shot,false,,,2.0,260.0
664,14,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,250.0
664,14,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,200.0
664,14,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,5.0
664,14,Gemma-SEA-LION v4 4B,few-shot,false,,5.0,1.5,6.0
664,14,Gemma-SEA-LION v4 4B,few-shot,false,,,500.0,500.0
665,15,Gemma-SEA-LION v4 4B,few-shot,false,1.0,15.0,125.0,125.0
665,15,Gemma-SEA-LION v4 4B,few-shot,false,,,2.0,280.0
665,15,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,50.0
665,15,Gemma-SEA-LION v4 4B,few-shot,false,1.0,5.0,2.0,5.0
665,15,Gemma-SEA-LION v4 4B,few-shot,false,1.5,7.5,1.0,0.5
665,15,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,10.0
665,15,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,120.0
665,15,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,5.0
666,16,Gemma-SEA-LION v4 4B,few-shot,false,,,500.0,500.0
666,16,Gemma-SEA-LION v4 4B,few-shot,false,,,2.0,100.0
666,16,Gemma-SEA-LION v4 4B,few-shot,false,,,2.0,30.0
666,16,Gemma-SEA-LION v4 4B,few-shot,false,,,200.0,200.0
666,16,Gemma-SEA-LION v4 4B,few-shot,false,,,60.0,60.0
666,16,Gemma-SEA-LION v4 4B,few-shot,false,,,100.0,100.0
666,16,Gemma-SEA-LION v4 4B,few-shot,false,,,100.0,100.0
667,17,Gemma-SEA-LION v4 4B,few-shot,false,,,400.0,400.0
667,17,Gemma-SEA-LION v4 4B,few-shot,false,,,3.0,150.0
667,17,Gemma-SEA-LION v4 4B,few-shot,false,,,6.0,80.0
667,17,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,10.0
667,17,Gemma-SEA-LION v4 4B,few-shot,false,,250.0,,0.0
667,17,Gemma-SEA-LION v4 4B,few-shot,false,,,2.0,15.0
667,17,Gemma-SEA-LION v4 4B,few-shot,false,,,2.0,15.0
667,17,Gemma-SEA-LION v4 4B,few-shot,false,,,2.0,10.0
667,17,Gemma-SEA-LION v4 4B,few-shot,false,,,3.0,15.0
667,17,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,8.0
667,17,Gemma-SEA-LION v4 4B,few-shot,false,,,400.0,400.0
667,17,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,10.0
667,17,Gemma-SEA-LION v4 4B,few-shot,false,,,,50.0
668,18,Gemma-SEA-LION v4 4B,few-shot,false,,250.0,1.0,240.0
668,18,Gemma-SEA-LION v4 4B,few-shot,false,,250.0,0.25,80.0
668,18,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,7.0
668,18,Gemma-SEA-LION v4 4B,few-shot,false,,,0.25,200.0
668,18,Gemma-SEA-LION v4 4B,few-shot,false,,,4.0,500.0
668,18,Gemma-SEA-LION v4 4B,few-shot,false,,5.0,1.0,10.0
668,18,Gemma-SEA-LION v4 4B,few-shot,false,,,2.0,400.0
671,21,Gemma-SEA-LION v4 4B,few-shot,false,2.0,30.0,1.0,236.0
671,21,Gemma-SEA-LION v4 4B,few-shot,false,1.25,312.5,1.0,236.0
671,21,Gemma-SEA-LION v4 4B,few-shot,false,1.0,250.0,1.0,236.0
671,21,Gemma-SEA-LION v4 4B,few-shot,false,1.25,312.5,0.25,70.0
671,21,Gemma-SEA-LION v4 4B,few-shot,false,1.0,250.0,0.25,70.0
671,21,Gemma-SEA-LION v4 4B,few-shot,false,2.0,30.0,0.25,70.0
671,21,Gemma-SEA-LION v4 4B,few-shot,false,1.0,15.0,1.0,3.0
671,21,Gemma-SEA-LION v4 4B,few-shot,false,0.25,62.5,0.25,216.0
671,21,Gemma-SEA-LION v4 4B,few-shot,false,4.0,1000.0,4.0,570.0
671,21,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,10.0
672,22,Gemma-SEA-LION v4 4B,few-shot,false,,100.0,2.0,300.0
672,22,Gemma-SEA-LION v4 4B,few-shot,false,2.0,30.0,2.0,10.0
672,22,Gemma-SEA-LION v4 4B,few-shot,false,0.5,7.5,2.0,10.0
672,22,Gemma-SEA-LION v4 4B,few-shot,false,2.0,30.0,2.0,10.0
672,22,Gemma-SEA-LION v4 4B,few-shot,false,,5.0,1.0,2.0
672,22,Gemma-SEA-LION v4 4B,few-shot,false,0.5,125.0,0.5,200.0
672,22,Gemma-SEA-LION v4 4B,few-shot,false,3.0,750.0,0.5,200.0
672,22,Gemma-SEA-LION v4 4B,few-shot,false,5.0,25.0,5.0,10.0
672,22,Gemma-SEA-LION v4 4B,few-shot,false,,,3.0,15.0
672,22,Gemma-SEA-LION v4 4B,few-shot,false,0.33,82.5,1.0,125.0
672,22,Gemma-SEA-LION v4 4B,few-shot,false,0.5,7.5,0.5,10.0
672,22,Gemma-SEA-LION v4 4B,few-shot,false,2.0,60.0,2.0,100.0
672,22,Gemma-SEA-LION v4 4B,few-shot,false,,100.0,1.0,100.0
674,24,Gemma-SEA-LION v4 4B,few-shot,false,0.5,125.0,0.5,226.8
674,24,Gemma-SEA-LION v4 4B,few-shot,false,2.0,500.0,2.0,200.0
674,24,Gemma-SEA-LION v4 4B,few-shot,false,1.0,30.0,1.0,200.0
675,25,Gemma-SEA-LION v4 4B,few-shot,false,1.0,5.0,1.0,2.0
675,25,Gemma-SEA-LION v4 4B,few-shot,false,3.0,15.0,3.0,15.0
675,25,Gemma-SEA-LION v4 4B,few-shot,false,3.0,30.0,3.0,10.0
675,25,Gemma-SEA-LION v4 4B,few-shot,false,,100.0,1.0,200.0
675,25,Gemma-SEA-LION v4 4B,few-shot,false,,100.0,1.0,200.0
675,25,Gemma-SEA-LION v4 4B,few-shot,false,1.0,50.0,1.0,100.0
675,25,Gemma-SEA-LION v4 4B,few-shot,false,1.0,10.0,1.0,20.0
675,25,Gemma-SEA-LION v4 4B,few-shot,false,1.0,,1.0,200.0
675,25,Gemma-SEA-LION v4 4B,few-shot,false,,,2.0,2.0
675,25,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,2.0
675,25,Gemma-SEA-LION v4 4B,few-shot,false,,,1.0,2.0
675,25,Gemma-SEA-LION v4 4B,few-shot,false,6.0,300.0,6.0,30.0
675,25,Gemma-SEA-LION v4 4B,few-shot,false,1.0,50.0,1.0,150.0
676,26,Gemma-SEA-LION v4 4B,few-shot,false,1.0,250.0,1.0,120.0
676,26,Gemma-SEA-LION v4 4B,few-shot,false,0.5,2.5,0.5,2.0
676,26,Gemma-SEA-LION v4 4B,few-shot,false,0.5,2.5,0.5,3.0
676,26,Gemma-SEA-LION v4 4B,few-shot,false,1.5,7.5,1.5,8.0
676,26,Gemma-SEA-LION v4 4B,few-shot,false,3.0,45.0,3.0,20.0
676,26,Gemma-SEA-LION v4 4B,few-shot,false,1.0,50.0,1.0,50.0
676,26,Gemma-SEA-LION v4 4B,few-shot,false,1.0,5.0,1.0,3.0
676,26,Gemma-SEA-LION v4 4B,few-shot,false,0.5,125.0,0.5,240.0
676,26,Gemma-SEA-LION v4 4B,few-shot,false,1.0,15.0,1.0,50.0
676,26,Gemma-SEA-LION v4 4B,few-shot,false,,150.0,1.0,180.0
676,26,Gemma-SEA-LION v4 4B,few-shot,false,1.0,250.0,1.0,200.0
677,27,Gemma-SEA-LION v4 4B,few-shot,false,,100.0,2.0,300.0
677,27,Gemma-SEA-LION v4 4B,few-shot,false,2.0,20.0,2.0,10.0
677,27,Gemma-SEA-LION v4 4B,few-shot,false,3.0,30.0,2.0,10.0
677,27,Gemma-SEA-LION v4 4B,few-shot,false,,10.0,2.0,6.0
